TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
442081333,128917,408246,811,1615,359
442081375,331147,973011,36325,13448,454
443081333,206033,667931,966,2386,673
443081458,40794,112559,297,663,48
443081791,41567,52418,0,0,0
443081916,1028705,2324604,53378,18586,1284
443082458,21411,37484,54,304,16
443082583,34302,64615,207,678,27
444081291,95479,319737,804,1337,285
444081708,147454,183575,0,0,0
444082291,107794,280982,40,78,19
444082375,54382,100584,328,833,89
444082708,57098,97086,285,871,90
444082875,52134,114786,235,819,105
445081333,1754705,5638493,60291,25703,5112
445081458,397184,848668,36308,12639,233
445081625,394908,1273381,1582,3719,1333
446081375,973178,3106740,2264,7541,3144
446081500,1375743,4676542,7140,12584,4612
446081625,423105,1341653,18008,3639,1270
446082125,284527,754773,655,2685,674
446082291,424490,662396,34434,11442,25
446082375,296370,709729,1071,3656,783
447081375,292569,949070,1868,2959,1093
447081500,110075,354900,797,1334,292
447081833,65531,213075,646,952,131
447081958,117537,185435,6992,2135,5
448081416,908423,3021068,4900,8166,3249
448081541,533781,1314944,36845,13330,491
448081958,535158,1757003,19576,5273,1703
448082416,361350,932681,1079,4104,723
448082958,378155,922342,1084,3926,992
449081208,10304,11836,0,0,0
449081333,71540,123627,40,84,20
449081416,81739,130677,35,84,22
450081375,647832,1078400,35812,12973,290
450081541,330634,889135,17849,2954,588
450081833,606390,1407179,37375,17021,615
450082000,532573,1342787,36250,16704,700
450082791,374924,572776,2745,4297,333
450082958,393983,955363,1096,4005,566
451081250,171333,545318,750,1966,417
451081333,1434515,4400509,55082,20679,3529
451081416,1280732,3490440,54536,18710,2534
451081458,435277,1431827,1359,4162,1485
452081791,40408,91128,137,461,40
452082291,24345,37877,230,473,16
452082416,13978,28578,34,196,0
452082708,16492,36909,14,158,10
452082750,52574,133312,38,84,19
452082916,252015,305574,0,0,0
452083000,52965,54398,0,0,0
453081458,875777,2826845,2766,7984,2695
453081625,878784,2680712,54614,17150,1802
453081875,873339,2818410,2991,8026,2983
454081333,79766,265744,672,1238,158
454081375,29334,106609,4,27,14
454081541,141677,222025,6709,1949,13
454081666,135434,438501,814,1589,391
454082208,13151,21023,19,147,0
455081291,867487,2458909,53276,15047,1449
455081458,927201,2999768,18169,9002,2579
455081708,865041,2772650,2928,7844,2977
455081875,1089346,3652498,6889,9092,3512
455082541,1113998,2843054,2200,10433,2442
455082750,1132030,2609539,18906,8885,2504
455083000,757804,1520408,18114,5792,1000
456081333,408616,597208,29178,8097,14
456081375,135698,281371,17129,1091,165
456081500,178577,532229,820,1920,573
456081666,266805,762177,882,1949,404
457081291,63475,86792,0,0,0
457081458,48362,111730,895,1090,103
457081625,439017,1461885,2718,4324,1588
457082125,54863,106185,182,840,49
457082250,35780,71720,71,484,34
457082625,64115,164138,730,1041,222
457082750,81490,206349,263,1143,161
458081625,586647,1857002,1801,5423,2046
458081791,817351,1980850,53457,14414,922
458082041,773061,2402750,55229,18105,1626
458082166,550112,1685999,18325,4412,1206
458082625,404275,1049771,932,4274,932
459081375,981340,3049722,14713,17608,3244
459081416,61572,187223,758,1037,213
459081666,279564,915103,1645,2649,1074
459081833,69282,201466,38,75,21
459082375,32399,45208,113,474,126
460081291,136367,456840,569,1108,547
460081416,165289,263261,0,0,0
460081583,271096,935623,1100,2310,781
460082000,100672,270827,197,1005,287
460082041,444074,1452507,1251,3853,1429
461081416,62905,204607,313,579,187
461081583,583711,1989763,18871,5010,1492
461081833,63597,78457,0,0,0
461081958,495265,1640040,1472,4778,1546
461082375,426561,1124618,1321,4858,1252
462081250,449460,1446292,18527,4098,1116
462081333,761950,2621218,3620,7326,2326
462081375,554190,1818645,2265,5797,2003
462081625,643720,2127179,2446,6280,2138
463081541,374163,903431,36451,14721,341
463081875,298956,748083,35922,14632,298
463082416,119571,263570,455,1555,277
463082916,197972,439221,637,2101,389
463083000,209985,373856,35481,10273,50
463083041,133299,292549,550,1650,309
464081250,19050,39510,656,344,10
464081291,202656,270973,34429,10909,30
464081375,65345,211916,721,1074,160
464081416,75436,192173,27,78,19
465081333,1532605,4301629,57145,20230,3395
465081541,497372,1678145,2104,4613,1717
465081666,246547,779089,759,2407,819
465081958,172315,453746,351,1779,311
466081291,447864,1541045,2985,4344,1318
466081500,25270,85789,132,480,44
466081666,454150,1045637,36282,14305,349
466081791,32136,34416,0,0,0
467081458,689493,1916720,53484,14772,1098
467081625,974070,3332707,21029,9610,2826
467081875,555978,1786973,3115,5121,1849
467081916,470073,1245763,36533,13013,425
467082291,16019,16347,988,0,0
467082458,35019,80802,40,459,37
467082833,1076860,2725986,2337,9539,2895
468081250,298748,966803,1408,3144,932
468081333,487433,1455586,53535,15374,837
468081375,736172,2281787,54597,16483,1621
469081333,277291,898376,1086,2674,913
469081458,1200872,3436090,55917,17979,2667
469081500,372004,1225169,1473,3500,1283
469081541,1276851,3840074,56818,22187,2944
470081208,983569,2645842,53582,15735,1421
471081541,382486,1257157,1028,3559,1239
471081708,389640,928778,36253,13007,316
471082000,690865,2274253,1740,5705,2414
471082125,156395,496250,1012,1912,522
471082458,109012,250882,1594,1051,154
472081333,133666,431488,827,1739,373
472081375,1070393,3193704,55924,18280,2361
472081416,276214,907017,1075,3105,822
473081458,89548,292008,306,761,158
473081583,310623,425779,28669,8953,10
473081750,103136,96035,0,0,0
473081875,103311,303933,893,1742,307
473082416,123304,109046,14241,23,2
473082583,81497,173165,486,1186,244
474081208,592860,1932748,3864,10146,1658
474081291,800465,2701186,3457,7142,2682
474081500,804341,2304425,53260,14700,1357
474081625,995078,3336926,5353,9732,3559
474082208,77155,173956,315,1370,106
475081291,3460,4895,0,0,0
475081416,117611,155723,0,0,0
475081750,62769,133054,127,815,97
475081875,64412,130614,125,734,122
475082000,5818,6457,0,0,0
476081250,977983,3272130,2869,9305,3261
476081416,595908,1899949,10903,22882,1923
476081708,853790,2526273,53714,16071,1684
476081833,1116863,3799413,6210,9049,4014
476082166,414552,960413,1427,4384,1037
477081291,1390858,4287820,58339,20919,3490
477081416,1366998,4553422,21131,11031,4281
477081750,185616,188414,0,0,0
477081875,4156,4152,0,0,0
478081291,1207278,4005590,3799,10661,3774
478081625,56547,169172,725,1113,189
478081791,1001008,2998217,55355,17632,2050
478082083,1218897,3600635,56340,19703,2678
478082583,682830,1734289,1942,6572,1924
478082625,717990,1796542,17368,5808,1357
478083000,701704,1428185,17713,5508,921
479081208,66633,211561,672,1036,231
479081250,69900,78915,0,0,0
479081291,3075,4398,0,0,0
479082166,5390,5643,0,0,0
480081416,1530612,4302589,55086,20392,3257
480081583,142875,433292,861,1536,445
480081875,186382,247086,25462,7063,10
480082000,23353,78570,2,27,17
480082458,99031,246067,402,1204,274
480082583,95353,231567,253,1341,174
481081333,272809,899947,865,2933,741
481081416,969880,3257699,4116,9255,3242
482081250,206593,531186,17486,2120,358
482081333,96767,296816,663,1539,232
482081416,998166,2677769,55103,16955,1490
482081458,940116,2296029,54488,18134,1266
483081250,252881,813684,1368,2228,928
483081333,250415,763296,3295,4788,652
483081375,303135,325496,0,0,0
483081958,77250,144680,31469,8534,51
483082291,214707,434566,908,2722,442
484081541,158672,416171,36168,11905,143
484081625,154219,513923,631,2014,492
484081916,257237,830166,1304,2779,821
484081958,385667,1279271,2131,4058,1465
484082333,109993,252803,403,1414,207
484082500,125006,314794,365,1644,434
485081333,48671,148540,974,1822,222
485081458,159955,538757,655,1204,588
485081625,80817,102451,0,0,0
485081958,81118,139186,15067,145,20
485082000,123270,218137,446,1586,201
485082041,12891,24931,19,113,8
486081291,598770,1595524,53436,13265,715
486081333,69608,71805,0,0,0
486081708,77248,238924,652,1116,219
486081875,503090,1611862,1995,4795,1734
486082375,420557,966725,7081,3873,668
486082416,494509,1194187,1239,4984,1282
487081250,997621,3272555,31866,29624,2962
487081375,19542,35964,694,641,122
487081416,19909,65388,6,34,12
487081458,121732,374932,827,1396,381
488081250,56312,139588,47,106,20
488081416,411351,1213571,16024,3813,568
488081541,53578,176727,729,961,166
488081833,377205,1226516,1206,3940,1061
488082333,252790,495790,14797,2070,280
488082458,247951,599925,1134,3143,349
489081291,471330,1412174,48041,14743,609
489081375,576083,1694139,33152,11455,979
489081416,13538,16886,0,0,0
489081500,235969,747057,1118,2143,820
490081291,9222,29899,54,138,17
490081333,59638,169885,34606,11914,50
490081500,159178,524768,1132,1914,387
490082041,238384,452317,912,2836,494
490082125,99646,244177,438,1327,200
491081625,751472,1975119,53678,16046,1067
491081916,174724,583674,1126,2084,469
491082041,411333,1363932,2453,3943,1448
491082333,510185,1705872,2774,5074,1905
491082708,234548,567613,732,2818,595
492081208,20453,72662,331,608,59
492081291,966274,3069835,55358,17739,2315
492081375,581788,1984602,3358,5337,1925
492081416,25244,36573,0,0,0
493081250,136420,430842,1051,1599,544
493081333,136285,217907,5684,2319,7
493081375,413265,1335573,1426,3854,1486
493081416,347535,1199505,18376,3778,772
494081208,206771,719484,625,2051,610
494081250,169030,451687,17447,1395,333
494081291,107235,334857,929,1668,389
494081583,272233,803759,12136,2119,581
495081375,174735,585427,2214,2220,374
495081875,276468,919025,1813,2930,939
495082000,278611,404963,6789,2786,7
495082125,567133,1404951,36538,13319,532
495082791,294707,778688,689,3144,754
495082875,197071,434825,625,2033,518
495082916,285394,703947,781,3029,809
496081250,100807,215844,43,77,21
496081291,13649,22126,4,23,5
496081375,95480,177852,31,66,18
496081416,15671,46674,55,142,11
497081250,210119,683502,1040,2209,664
497081333,446315,906328,36289,14137,289
497081541,607011,1168496,37652,15539,252
497081708,435508,1363201,19605,4023,756
497082166,262009,699897,687,2771,563
497082291,296769,751761,883,3309,460
498081333,548188,1823026,3076,5318,1959
498081416,1246067,4211903,11918,22047,4020
498081500,786965,2598736,2646,7751,2579
498081541,932378,2935981,54769,17562,2147
499081333,180656,293979,34537,11305,18
499081416,736145,2351596,2945,6573,2415
500081291,806847,2662291,3666,6933,2834
500081458,71327,99012,9741,648,117
500081625,809513,2444004,53632,15895,1502
500081833,131498,177879,0,0,0
500082250,100305,273091,245,1132,226
500082375,67896,151901,396,1138,200
501081208,101476,304368,1678,1780,171
501081333,10948,25643,140,288,15
501081375,74820,175385,34,85,19
501081416,333565,531722,35473,10677,58
502081500,200391,633290,948,1824,697
502081625,793330,1721597,36987,14457,682
502081916,730871,1992128,53498,17375,1123
502082083,718533,2286382,2703,5979,2384
502082375,126411,328413,499,1797,180
503081333,130703,157850,0,0,0
503081375,132288,392513,2586,1954,350
503081583,34787,105070,288,546,37
503082083,83324,162763,365,1065,221
503082625,82985,180098,339,1146,238
504081291,185508,618743,864,2181,651
504081375,101195,308888,661,1364,225
504081416,700961,1832817,53662,14176,776
504081458,1344778,3944603,56950,19141,3110
505081416,605123,1942466,2402,5890,1970
505081541,669009,2221698,2820,5992,2237
505081833,680055,1769999,53895,13330,812
505082333,423128,1030660,1178,4394,1052
506081291,69818,213941,667,976,231
506081416,38107,107294,317,729,40
506081666,305974,749016,36183,12354,254
507081291,86524,272520,721,1137,266
507081333,87759,118214,0,0,0
507081375,798975,2542890,55132,17639,1702
507081750,92416,274836,35,79,20
507081833,124613,282281,346,1592,252
508081208,94129,287449,755,1268,268
508081291,459043,1484528,1633,4507,1484
508081375,737029,2002369,54051,13845,1138
508081416,612600,1899045,1852,5271,1738
509081333,188545,630118,927,2072,428
509081416,42554,58031,0,0,0
509081791,33289,38819,0,0,0
509081916,30197,78913,645,680,116
510081250,931479,2766341,54071,17058,1669
510081333,662404,2176416,2750,5921,2319
510081500,291658,921918,966,2661,921
510081666,664809,1845456,52812,14809,972
510082458,618553,1565108,1479,6027,1473
510082583,658276,1597334,1706,6394,1526
511081250,996632,3081451,53843,18073,2374
511081291,905189,2986341,2146,8009,2818
511081333,68901,106367,0,0,0
512081375,672218,2273376,3226,6146,2248
512081541,736753,1667320,44462,13319,734
512081666,616871,2047160,2511,5903,2306
512081791,595867,1881861,18454,5333,1500
512082333,479153,1217042,1197,4870,1052
512082416,20813,43103,17,195,11
512082458,1287715,3169311,19127,10464,2573
513081250,554981,1564898,53009,14436,791
513081333,441352,1046927,36236,14031,440
513081375,53999,171481,42,100,18
514081375,482747,1563441,1579,4056,1780
514081541,93091,284122,526,1074,296
514081833,261105,711373,35783,12296,237
514081958,255457,845325,1081,2310,917
514082500,55097,120005,135,790,37
514082708,348310,858345,909,3670,903
515081333,915170,2475120,53545,16079,1448
515081375,593313,1963731,1707,5499,1980
516081625,74773,248317,393,789,216
516081750,361784,1153413,9039,3613,1017
516081916,82751,116322,11912,3302,20
516082458,19297,32310,4,18,6
516082583,66350,136556,367,1052,108
516082916,529187,1309246,1290,5051,1398
516083125,812619,2063431,1950,7283,2183
517081250,302014,961310,15197,6907,499
517081708,535964,1576405,18768,4569,929
517081833,440502,1277220,1090,3084,1033
518081208,972307,3132905,55507,19233,2438
518081375,468184,1485231,1500,4197,1595
518081500,876022,2857671,1970,6783,2804
518081666,886832,2539193,55124,17746,1448
518082166,290628,726842,769,3547,794
518082208,325380,641701,17127,3063,504
519081333,374149,1042630,36429,13482,418
519081500,373829,1157123,18780,3105,896
519081708,599878,1858785,17326,3851,1422
520081208,263631,842547,761,2169,909
520081291,1123541,3719091,3293,8836,3768
520081375,1125027,2694570,53653,17012,1377
520081416,168295,535334,846,1644,574
520082125,1345598,3268118,18845,11427,2936
520082166,1356732,3544042,2529,12275,2970
521081291,464103,1444767,18178,3766,764
521081416,383146,1281315,2324,3785,1270
521081583,633224,2101024,1361,5152,1913
521081750,161159,513814,1652,1972,284
522081458,69978,212643,17095,1066,129
522081583,97617,308158,523,996,173
522081875,306463,521661,36225,11411,132
522082041,305427,979464,3583,4415,978
522082750,381762,673859,1381,4296,790
523081250,557403,1627395,53998,14274,865
523081416,485396,1586589,1510,4432,1683
523081541,123938,222546,17054,978,116
523081833,346512,980616,17841,3248,685
524081291,29018,88139,630,725,112
524081458,799044,2246850,50230,16276,1387
524081625,1025504,3074294,56280,18521,2289
524081750,108508,354547,258,914,288
524082250,701282,1814935,1735,6553,2035
525081250,63053,176513,663,1029,123
525081291,225943,716903,2982,2097,500
525081458,355306,1093021,36890,13107,483
525081583,115632,372013,475,1190,412
526081416,611656,1968584,1619,5240,2133
526081541,43802,139766,588,876,155
526081875,713439,2243188,46631,15709,1506
526082000,135321,158505,0,0,0
526082625,514902,1189912,8049,5245,712
527081500,52430,59036,0,0,0
527081750,133407,430979,827,1539,518
527082125,50808,73893,4381,508,10
527082250,49000,150211,463,558,153
527083000,584189,1305542,17481,5026,906
527083041,585288,1489723,1347,5752,1549
528081250,180271,485602,17164,1752,330
528081416,328743,1050560,1160,3676,1119
528081833,524464,1216724,36619,13318,510
529081250,431746,1378782,1725,3947,1462
529081416,734257,2055467,53181,14949,1133
529081541,78297,250417,650,1095,319
529081958,367443,902826,802,3900,815
529082291,480844,761840,17356,2943,449
529082333,551490,1103024,36314,12813,350
529082541,475277,1163926,1256,4460,1197
530081541,116576,382226,766,1469,401
530081708,71314,219514,799,1350,121
530082000,60113,81291,0,0,0
530082125,54004,147545,40,90,18
531081291,118044,183250,6256,1864,10
531081458,401418,1363628,2426,3717,1078
531081833,116272,367052,649,1537,420
531082458,214109,499142,622,2262,464
532081291,458581,1485765,1553,4232,1508
532081500,609938,1714577,53309,14053,806
532081750,605698,1981280,1564,5169,1658
532081875,34924,46186,0,0,0
532082333,296834,693204,912,3436,739
533081583,359977,1149708,1358,3268,1169
533081708,726879,2363938,2389,6830,2188
533081875,831267,2237366,54009,18456,1362
533082125,736466,1758489,52747,13116,792
533082500,225811,423353,16760,1665,268
534081541,969563,3125086,2727,8147,3284
534081708,652535,1512875,36852,13644,686
534082000,390790,1240120,1886,3999,1373
534082125,575549,1889817,54916,17271,1320
535081250,548179,1784873,1854,4846,1701
535081291,507981,1702772,2873,5234,1964
535081458,505217,1467692,1366,3797,1618
535081583,361431,1174788,5333,3701,1159
535082000,227549,502298,32473,11030,267
536081375,189543,598530,818,1869,662
536081583,1218822,3625118,57181,19067,2840
536081708,412162,1393369,1677,3927,1347
536081958,279992,912704,1033,2834,781
537081250,9880,27059,76,232,14
537081333,169820,416654,35940,11380,114
537081375,163677,241199,16784,827,115
537081541,165984,526082,499,1588,397
537082250,64261,134535,344,1030,116
537082375,350049,802342,987,3750,885
537082500,286456,728527,724,2816,832
538081333,863099,2330938,53128,17371,1302
538081500,762474,2443329,2460,6684,2738
538081625,696760,2162173,51826,15561,1403
539081500,627832,2114411,3895,5813,2018
539081791,337099,1092578,1079,3534,1011
539081958,886033,2235340,52846,14416,1232
539082208,1011910,2792304,55084,17354,1871
539082625,434977,1034855,12017,3592,520
540081333,989215,3004884,54484,17385,2022
540081458,152651,495626,961,1762,508
540081750,739396,2406998,2639,7052,2533
540081916,630709,1948085,18211,5670,1660
540082500,211781,551302,513,2188,529
541081333,14706,28881,3,28,6
541081458,13368,42176,81,302,23
541081750,58588,174874,391,665,177
541081875,65181,75817,0,0,0
542081250,470568,1236845,36187,15131,550
542081333,238875,765447,899,2193,884
542081500,360112,1228976,1926,3165,1026
542081625,156258,511035,1146,1813,538
542082333,362430,914233,1127,3974,704
542082458,285084,711724,713,2961,788
543081416,265132,901448,1440,2945,870
543081541,847118,2372497,53794,16888,1529
544081250,976724,2882836,54177,18582,2025
544081333,963487,2806792,55368,19756,1800
544081583,708902,2341555,1632,6886,2141
544081666,960192,3075032,51108,18737,2557
544082208,697757,1606849,14621,5929,1211
544082541,196898,477976,440,2135,364
545081416,59144,172977,673,1046,259
545081583,738270,2338922,20166,5872,2383
545081833,66315,84636,0,0,0
545081958,880936,3000984,6243,8369,2743
546081416,957913,2268190,53325,16638,1132
546081458,390516,1249940,1872,3735,1189
546081833,114011,367378,844,1390,401
546081916,397929,675217,35798,13508,112
546082708,160354,372493,478,1725,446
547081416,346434,486816,34817,10261,36
547081541,9757,16429,0,0,0
547081708,221158,751791,1254,2244,556
547086541,2717,3883,0,0,0
548081666,65965,198784,629,971,223
548081833,1138901,3740041,3692,10471,3542
548083375,34324,71953,55,529,21
549081333,1223311,3950760,20222,10240,3598
549081500,205933,556069,17520,1966,273
549081625,1529238,4816759,58967,23252,4210
550081416,35941,77242,784,824,119
550081583,124201,243559,16952,1114,80
550081708,38767,44994,0,0,0
550082625,753935,2464534,18096,5965,2081
551081250,560741,1873692,2520,5099,2047
551081333,61260,190915,666,887,212
551081500,425726,1412559,1260,4523,1049
551081625,66315,90073,0,0,0
552081333,108326,140259,0,0,0
552081458,16282,17737,0,0,0
552081583,17937,28680,259,340,100
552082583,155668,130389,0,0,0
553081458,356631,1164770,1376,3519,1126
553081625,57671,147444,17112,882,123
553081750,305840,1036757,1630,3494,916
