TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
413104416,83890,128186,0,0,0
413104458,4544,10294,27,73,0
414104291,809066,2467256,76126,15892,1279
414104375,795330,2650435,32155,6766,2023
414104416,474686,1589230,20244,3860,1118
414104500,736406,2537127,32609,5726,2233
415104291,418932,1437284,18167,3688,845
415104333,1134474,3340680,82028,18323,1590
416104458,462581,976339,38928,11464,136
416104500,61997,178576,3028,2977,210
416104583,69694,108179,0,0,0
416104625,407285,1374412,18043,3717,1113
416105041,27555,41347,249,650,114
416105250,26093,41138,115,569,7
416105333,23418,47025,88,522,116
416105375,25101,51018,5,227,1
417104291,418298,1380386,16613,3735,1250
417104333,112052,146373,0,0,0
418104333,438102,1087813,27166,2859,475
418104375,125099,357896,8452,5087,98
418104541,124166,210235,19275,5537,7
418104666,154939,494177,6626,1895,402
418105083,76843,172616,282,1027,226
418105250,78181,166756,338,1172,97
419104250,764633,2647017,49306,7388,1780
419104416,101690,220417,15264,1173,68
419104541,620201,2069136,22390,5815,1696
420104291,399202,1339585,16525,3997,1212
420104375,634988,1849907,54681,15653,771
420104541,571215,1382003,45003,14167,309
420104666,649489,1983433,69900,17139,979
420104958,274428,544043,15568,1895,347
421104250,299209,1015312,11903,2176,667
421104333,870395,2706885,76605,16579,1360
421104375,661582,2221243,28185,5449,1369
422104333,618418,1600030,50216,15637,465
422104375,51527,19596,0,0,0
423104250,1360956,4681746,60555,10755,3799
423104333,1373646,4284490,99044,20505,2669
423104416,1500163,4751074,107097,23367,3202
423104541,1501215,5166473,66452,11951,4053
423105166,925532,2272854,18483,9567,1358
423105250,285090,746931,635,3253,580
423105375,924408,2486441,2253,9190,2110
423105458,922834,2521123,18541,8663,1501
424104333,1105666,3479631,87890,18722,2203
424104375,1658160,5144025,103409,22025,3632
425104583,909335,2658414,74554,16443,1226
425104875,669764,2157535,32782,20354,1822
425104916,367460,668593,2063,4697,466
425104958,904524,2939173,45156,24978,2645
425105000,878086,3039699,36158,6819,2366
426104500,10014,20031,2,20,5
426104541,116398,405777,5214,1488,205
426104625,57947,190806,2509,981,73
426104666,96450,110798,7964,2577,4
427104333,365209,1179436,14922,2965,1090
427104375,482386,1439197,31957,4089,915
427104458,262064,756583,21730,2013,275
427104500,907433,3076553,55759,7090,2536
428104333,180403,400418,36137,11618,79
428104375,35782,124407,36,90,21
428104458,32024,106422,1681,639,9
428105208,4147,5098,0,0,0
429104541,27502,93319,3,40,16
429104708,215313,273336,0,0,0
429104750,146264,477006,6122,1051,303
429104791,152598,226808,22482,7665,10
429107125,13884,7909,0,0,0
430104208,54987,176442,1027,965,143
430104291,61926,73852,0,0,0
430104375,276313,910688,11368,2572,767
430104416,280369,511038,36742,15154,302
430104833,27875,70372,61,547,8
431104416,428172,1269683,43713,13382,448
431104500,428000,1403572,18153,3884,1250
431104541,136815,464541,5504,1473,287
431104708,36731,85547,656,807,80
431105125,99092,239722,315,1286,149
431105250,86558,189700,271,1230,213
432104333,545023,1794154,23363,5658,1500
432104375,424420,1338798,29592,3931,514
432104458,324333,1016567,27956,2735,545
432104541,582551,1542819,48302,12760,387
433104333,417865,1212135,42894,13373,370
433104375,135164,413268,5170,1597,410
433104458,250917,847854,11075,2082,517
433104500,514619,1819777,24900,4599,1222
434104375,159857,502348,4667,2003,418
434104416,159449,534204,7898,1769,343
434104500,236801,693605,39842,11571,153
434104541,225386,814705,8336,2710,342
435104291,18304,59253,1276,481,16
435104375,762384,2247800,69918,15759,1042
435104416,324235,1099793,16151,2698,943
436104291,251028,831026,10542,2311,674
436104375,726922,2453292,41499,5810,1603
436104416,881100,2786923,50863,8092,2249
436104458,353319,1147222,14363,3046,1017
437104291,358235,1201440,15110,3183,733
437104333,1182801,4033092,52998,10059,3605
437104375,114784,256886,17114,1466,124
437104500,1185499,3815259,93600,19867,2582
438104291,335266,1150334,15792,3283,1022
438104333,144004,442117,3651,1712,356
438104375,879812,2738267,63920,14945,1505
439104541,311182,1047322,14032,2583,791
439104666,81306,248394,3606,1164,192
439104833,1143631,3953050,52180,8944,3340
439105250,83318,129284,16472,5458,7
439105416,63985,144868,290,1066,89
440104416,366090,475322,14484,4932,6
440104541,366688,1228337,15281,2774,1068
440104791,228353,714467,19699,1426,255
440105125,10316,12609,1024,0,0
441104375,933523,3164256,56195,7337,2189
441104458,942261,2570017,73904,15432,1122
441104500,863576,2937850,34138,6911,2273
441104541,988623,3397447,40621,8382,2672
442104333,73888,69816,0,0,0
442104375,457647,1363214,45590,12886,443
443104333,959036,3306753,59152,7392,2376
443104541,1118759,2581237,72498,15941,1179
443104791,2319791,7259810,134938,26776,4674
443104958,1054994,2466825,69191,17991,902
443105583,783596,2026369,1512,7200,1185
443105666,732480,1933227,1907,7958,1249
443105708,766758,1681518,17925,6853,1198
444104291,423581,1427670,17636,3621,1157
444104333,315571,1006922,28167,2821,664
444104375,115982,249849,17100,1449,130
444104625,119168,116996,0,0,0
445104291,144595,308888,19155,1085,145
445104375,32467,59996,6,23,11
445104500,157539,260815,34302,9378,19
445104750,54652,122041,41,83,20
445105125,17981,38557,58,258,39
445105375,13278,17159,11,64,0
445105416,5937,5133,0,0,0
445105625,13716,16358,101,290,8
446104333,190747,631701,7163,1930,501
446104458,302889,1008647,12117,2848,950
446104500,389316,759505,36004,12303,75
447104625,85289,187043,8802,1073,89
447104791,180183,616899,7202,1577,233
447105083,252929,469054,35906,12181,88
447105250,99121,111680,0,0,0
447105625,41690,39778,4732,0,0
447105791,38614,80138,139,787,135
447105833,40360,88768,249,807,113
447105916,43976,87762,297,878,81
448104250,301977,984345,13243,2444,861
448104416,173110,581942,8309,1874,406
448104458,577201,1639071,64710,13576,589
448104500,263139,882735,12207,2761,449
449104291,345555,1103011,44342,13120,344
449104458,675377,2271911,45073,5176,1687
449104625,340111,1110125,12665,3470,998
449104916,225656,587001,470,2537,537
450104333,18718,67613,1142,378,1
450104416,721213,2432412,30778,6171,1957
450104500,348460,1144237,12564,3043,1035
450104541,91254,306804,3922,636,258
451104500,204216,692215,25427,1747,362
451104625,78872,263153,3174,830,131
451104791,80282,142839,22317,6772,7
451105166,12394,24521,4,125,0
451105250,134063,452473,3860,1498,401
451105458,229255,532805,712,2972,401
452104333,1149920,3434542,84541,16560,1790
452104416,731279,2451969,29029,5863,1948
452104458,137363,461008,6763,1608,271
453104333,279747,898832,27707,2501,742
453104416,70941,106989,0,0,0
454104291,193319,635263,8478,1962,398
454104375,231894,774898,9990,1994,566
454104458,3497,5947,0,0,0
455104333,371315,1226427,14166,3091,987
455104416,294563,804860,39535,12515,274
455104500,372099,1196026,15675,3122,1196
455104625,420353,1309817,43726,9232,449
455105000,248717,612944,597,2444,630
456104333,161446,559884,6599,1570,438
456104375,290458,989413,13122,2267,528
456104416,9194,16810,165,289,8
456104500,291604,898120,40457,12409,208
457104458,7205,11232,0,0,0
457104583,278551,358292,31,119,4
457104833,118837,372857,5283,1613,305
457105333,111984,167403,901,1576,138
457105416,2654,4007,0,0,0
457105541,179181,312817,1630,1950,169
458104333,182478,600876,8085,1901,365
458104375,51322,170908,39,106,19
458104541,50208,147908,34491,10229,15
458104666,181766,592352,6957,1268,505
458105250,234938,562845,663,2558,431
458105333,138492,312103,367,1828,150
459104375,65503,198131,2226,950,181
459104416,139116,454397,5776,1584,417
459104500,69220,87425,2593,1290,3
459104541,210883,440838,36182,12620,108
460104291,240083,796029,9986,2362,506
460104375,438338,1465799,18133,3689,1369
460104416,118519,379853,5297,1323,211
460104583,582281,1553037,43543,14391,381
461104291,891992,3028378,35997,7412,2413
461104416,635363,2153606,28060,5610,1915
461104458,988812,3325485,57746,6968,2870
462104333,1078609,2984677,78595,18123,1377
462104375,488779,1407402,15579,9833,1338
462104458,607725,2109520,44176,5238,1367
462104500,840606,2830819,32040,6802,2279
463104333,542537,1909642,39279,5380,1076
463104375,772477,2047923,65963,13038,731
463104458,404179,1355629,17986,3686,912
463104500,415124,1403430,18498,3736,879
464104375,56269,197377,3096,461,146
464104541,395329,1123282,43364,13198,313
464104625,392394,1359154,17079,3430,1124
464104916,57734,73957,0,0,0
464105375,147714,371268,388,1848,422
464105416,534718,1259536,10363,4937,827
465104291,173135,578164,7602,1853,367
465104458,179605,303344,34470,11158,16
465104500,47154,132014,39,87,19
465104541,260658,336288,0,0,0
466104250,68012,169498,2053,952,122
466104333,440295,1451312,18007,3564,1348
466104416,291937,917390,10011,2832,398
466104500,68805,94624,0,0,0
467104291,34058,115827,1583,366,34
467104375,156301,150101,0,0,0
467104416,92815,304604,3242,1196,174
468104500,170415,359814,35623,11871,58
468104666,63039,195060,30,78,18
468104833,166286,574803,7085,1349,426
468105291,348340,1123300,14407,2522,1030
468105333,480166,1211173,1211,5352,676
468105416,485279,1260535,1211,5224,803
469104291,6625,10874,0,0,0
469104375,501743,1360258,54304,14846,404
469104416,14649,11869,0,0,0
469104625,11171,14862,0,0,0
470104416,259546,650918,37158,11223,126
470104583,255832,791197,25978,2633,608
470104708,53432,173409,1421,865,98
470105208,54766,103647,216,928,95
470105291,38465,80548,207,741,45
470105500,253438,809483,11310,2369,728
471104291,770771,2593849,31647,6791,2022
471104375,923158,2612103,72316,15536,1236
471104416,7879,12003,0,0,0
472104458,159563,530816,8351,2223,426
472104750,232107,737960,9688,2411,647
472104916,685931,2292696,28945,6008,2110
472105125,921795,3047513,55025,7089,2376
472105500,32329,70924,70,530,8
472105666,413877,921432,1705,5227,370
473104250,93247,321779,4830,1123,217
473104333,6698,10534,0,0,0
473104375,1525,4002,0,0,0
473104916,178628,448776,428,2096,244
473105291,1608,3927,0,0,0
474104375,351342,910446,39353,13640,217
474104416,23175,51990,722,708,129
474104500,77418,228144,2999,1213,80
474104541,365685,632195,36091,11823,77
475104333,38806,127591,1682,400,151
475104458,38789,126640,40,79,19
475104875,10887,19698,6,104,0
475106291,1436,3903,0,0,0
476104291,323410,1126941,14033,2792,978
476104333,269367,920375,10473,2322,769
476104416,1246990,4200710,51393,9734,3039
476104541,270747,695143,38427,11618,141
476104833,60266,133863,208,1007,199
477104500,400988,1168452,42179,12600,344
477104583,4306,9742,0,0,0
477104750,399973,1346803,18567,3698,824
477105208,115335,273724,277,1525,209
477105250,398239,1316816,20925,2605,713
477105375,116612,271090,391,1517,117
478104333,119203,380793,5395,1369,274
478104500,126383,289221,18631,513,73
478104791,120444,394708,3630,1063,134
478104916,128507,155677,0,0,0
478105291,139584,192441,14595,932,103
479104416,727183,2125313,71545,14036,856
479104791,629345,2059146,29056,11857,1828
479105166,182904,409638,638,2584,349
479105250,365874,1003848,627,3638,549
479105458,208140,685711,7355,2161,521
479105541,635531,1690274,1607,6551,1015
480104250,47076,140947,2196,910,193
480104333,686169,2134370,72344,15960,1007
480104500,187414,263200,0,0,0
481104250,83428,252397,2883,1117,129
481104291,1036267,3351664,87884,17100,2143
481104375,14024,43223,87,367,1
481104416,62989,174972,1992,935,118
482104291,1608,4112,0,0,0
482104333,1244,3903,0,0,0
482104416,35355,116068,1940,774,75
482104500,41767,67163,0,0,0
483104291,130044,457330,4933,1492,174
483104375,245133,701982,38687,12269,225
483104416,312017,992121,15377,7798,990
483105041,77787,150565,459,1299,235
483109708,86636,188929,261,1059,212
484104291,30819,101727,8,25,15
484104375,138364,462414,5115,1169,391
484104416,141407,471283,6080,1810,362
484104583,145059,261872,0,0,0
485104291,534150,1756608,23598,4468,1474
485104375,419011,1273581,46797,15132,364
485104500,419650,1329415,30413,3240,863
485104666,730635,2438448,28500,6290,1912
485105000,164621,374234,712,2492,157
486104333,312830,810434,38796,13009,208
486104375,39525,111774,1931,928,90
486104416,130536,172692,24,86,3
486104750,1286,3905,0,0,0
487104333,302555,938084,42907,11717,284
487104375,302118,1045487,13918,2665,948
487104458,21756,32646,0,0,0
487104500,15479,46932,548,375,10
488104375,29337,77450,913,609,86
488104458,35788,51864,0,0,0
488104500,31204,85693,1275,734,102
488104583,197612,654685,9595,2027,648
489104458,639342,2096246,42479,5104,1516
489104583,242529,609215,36130,11732,120
489104833,771316,2481447,30600,5318,2079
489105208,28976,65724,98,559,13
490104375,136993,443768,5693,1598,277
490104416,1167810,4020076,50373,9100,3065
490104500,54341,160291,1970,914,78
490104541,1175490,3840594,96192,19558,2621
491104250,77604,107355,0,0,0
491104416,78570,263267,3324,845,214
491104458,338837,706605,36320,11424,92
491105000,7752,9763,0,0,0
492104416,129270,426039,4959,1473,338
492104458,253910,836450,9031,2738,681
492104833,939785,3193634,38363,7861,2391
492104958,1300933,4198037,97132,20079,2692
492105250,102360,255089,410,1385,241
493104291,425889,1323193,53082,12601,371
493104416,48410,152783,1971,939,140
493104500,51463,60287,0,0,0
493104541,318850,1062378,12401,3055,887
494104666,406510,1277776,30973,3194,727
494104958,18275,51012,4,17,9
494105416,64386,214334,3439,746,135
494105458,443794,1088721,1206,4638,1056
494105500,79290,137111,19440,6135,7
494105541,703747,1889277,1477,6470,1752
495104291,832294,2801208,35855,6921,2379
495104333,213626,727788,9319,1988,423
495104416,826718,2704827,48571,6780,1992
496104583,1000643,3266043,88305,17812,1837
496104791,862067,2792809,35938,7428,2210
496104958,949466,3212758,56469,7730,2381
496105208,767786,2388391,29139,5695,2128
496105583,215318,578508,643,2585,573
497104375,219589,733894,9467,2096,479
497104416,1085238,3511498,89492,17753,2188
498104375,94811,285094,3812,1413,219
498104416,766991,2462275,52328,18487,1473
498104500,96256,145929,0,0,0
498105000,176349,462147,391,2054,376
499104333,315066,970560,21478,2280,534
499104500,70565,230842,33,88,19
499104666,317274,486721,16877,5871,6
499104916,146646,473191,32213,12774,136
499105291,87252,216816,281,1229,206
499105416,16519,25121,60,220,7
500104208,19472,56582,116,320,8
500104250,595439,1923690,38139,4187,1000
500104458,115159,393039,4854,1069,309
500104625,382102,1161027,21264,3259,447
500105125,318600,692657,6839,3401,285
500105208,302107,766106,810,3286,508
501104416,96243,332921,4811,687,271
501104458,96404,118703,0,0,0
501104541,20007,65727,1289,177,0
501104666,20777,69645,4,23,15
501105041,28665,23383,142,366,14
502104291,140926,446590,5066,1400,408
502104500,25150,55759,516,489,110
502104666,530799,1389669,61783,13415,461
502104916,154621,165436,0,0,0
502105375,1192105,3148692,2938,13144,2269
502105541,347168,649760,15952,2683,255
503104250,128795,143245,0,0,0
503104333,15883,47384,40,197,0
503104375,15066,33137,2,21,7
503104458,84638,209246,36,86,22
503104958,23081,51015,39,340,6
504104333,121345,400546,5330,1367,322
504104416,3714,9606,0,0,0
504104458,10672,14093,0,0,0
505104458,127447,412852,6275,1263,308
505104583,41213,129987,1918,812,112
505104833,127902,188119,0,0,0
505105208,20992,17517,16,87,0
505105333,149128,373192,542,1912,318
506104291,149016,501924,5856,1536,318
506104375,15423,32020,161,393,14
506104541,114438,306271,18997,1372,218
506104666,156424,192598,0,0,0
506105000,112938,259204,258,1233,181
507104291,698176,1412612,40272,14859,362
507104375,233922,751383,9582,2172,696
507104416,570904,1386806,50509,15463,446
507104458,551714,1363340,60412,14714,441
508104416,295326,918050,27103,2313,485
508104458,398194,1385966,17150,3219,1204
508104625,220825,728975,10107,3073,389
508104750,68071,181254,2338,960,225
508105000,21717,43305,41,382,8
509104333,345335,1150328,14966,2960,899
509104500,360521,1102783,29451,2671,763
509104750,596895,1967640,61505,13433,1041
509104875,601184,1637332,62702,15316,479
509105416,499907,1247429,1167,4932,891
510104291,207403,706824,9145,2100,673
510104333,549749,1856825,22763,4852,1324
510104375,863046,3013846,36488,7184,2369
511104375,152405,548585,4916,1742,176
511104541,496323,1104222,40304,11904,211
511104833,337359,1082471,13186,3012,775
511105000,368903,1297797,16288,3134,718
511105541,18058,25805,4916,1383,24
511105666,226831,531495,672,2632,198
512104291,817788,2354382,70373,15721,1067
512104333,43394,122264,1953,1049,71
512104458,722362,2283475,60821,12022,1172
512104541,45154,67837,0,0,0
513104291,249528,870814,11027,2492,605
513104375,246498,846271,10889,1819,524
513104416,4275,6526,0,0,0
513105500,5471,5796,0,0,0
514104333,366846,1189348,29926,3063,607
514104500,9785,16755,4,11,4
514104750,456457,1427396,33164,3954,848
514104875,11746,37653,496,107,1
514105291,333580,692437,1822,4861,256
515104291,24938,90645,1547,196,36
515104333,25990,94235,7,32,11
515104500,184188,500011,36971,11354,106
515104625,179595,604374,7887,1439,630
515104958,26197,51739,93,556,57
516104333,228412,500201,36255,14439,105
516104416,173025,587950,6320,1449,452
516104458,14268,46512,579,332,49
516104541,179320,373140,35577,12330,82
517104291,17461,60480,2,28,11
517104458,73818,225562,2059,630,214
517104625,542245,1791623,21884,4352,1324
517104875,84318,154975,24326,7242,8
517105333,40285,102680,45,677,9
517105375,36035,70220,233,718,67
518104333,76675,164410,45,87,19
518104416,359167,507954,19025,5841,7
518104541,65256,217066,3295,967,83
518104708,85361,200984,28,91,23
518105083,8540,11117,0,0,0
518105333,106628,152764,12939,4628,151
519104291,27206,84922,1562,558,8
519104375,354318,805756,37149,13805,126
519104458,351406,1127256,26262,3126,605
519104500,144109,477418,6849,1847,439
520104375,292474,1034580,13307,2499,709
520104416,836794,2584963,79407,16272,1271
520104500,128332,436209,6434,1529,259
520104541,1054462,3401043,88229,18513,2187
521104375,596410,1541717,63180,14491,570
521104708,432389,1326748,44253,8901,471
521104833,541783,1903998,26090,4527,1130
521105041,489298,1611905,19743,4712,1225
521105541,426718,1059788,1046,4512,975
521105583,385612,965331,825,4298,897
522104291,778944,2589560,48566,5816,1824
522104416,40278,126558,31,77,23
522104500,41473,125898,1336,902,90
523104291,547792,1477536,63531,15999,440
523104375,394577,1226742,28466,3114,558
523104458,86692,113273,0,0,0
523104500,429361,1445877,18559,3254,820
524104333,403604,1363504,32412,3657,866
524104375,537357,1786377,22009,4383,1537
524104458,444348,1566383,20179,3868,1089
524104500,693070,2339253,29098,6068,1854
525104416,432475,1519378,20231,3414,927
525104541,92201,294917,5081,2926,88
525104625,98707,101795,0,0,0
525105083,95821,317131,4409,1121,304
525105208,82279,181796,255,1138,206
526104500,42386,111272,4896,2755,31
526104791,38674,104446,797,901,37
526104916,97324,294649,3804,1232,282
526105166,47513,148579,33,84,20
526105500,116427,256588,376,1587,139
527104333,32603,110859,1618,323,91
527104375,651834,2248946,29864,5560,2030
527104541,810617,2475728,75035,17098,1145
527104666,32955,118888,20,68,20
527105041,417481,1075074,15532,4018,864
528104291,27302,87023,1444,519,8
528104458,353186,1200329,16011,3187,776
528104500,191540,647513,8388,2118,452
528104583,135516,486933,3839,1206,207
529104333,384718,1271223,17479,3912,1037
529104541,287651,990784,28619,2925,443
529104666,386715,1036047,42547,13107,281
529104916,278091,914409,7817,2893,389
529105333,247901,606676,700,2721,422
529105500,313539,647019,16854,2696,324
530104291,210372,716253,9822,2134,576
530104333,383048,1339629,17981,3567,957
530104416,125104,388599,9692,1633,170
531104333,344245,1147227,13831,2641,1059
531104416,477509,1652096,21319,3965,907
531104458,73767,108657,0,0,0
531104500,71788,233777,3166,648,193
531106541,231117,574550,481,2442,305
532104583,603712,1715931,65911,13857,617
532104875,964014,3180571,45505,19457,2693
532105041,701507,2368492,29669,6130,2130
532105208,452412,1433320,31696,3921,662
532105375,278644,631120,1107,4012,405
533104375,52021,173312,3179,923,67
533104416,589376,1977596,24822,4433,1675
533104500,55551,84688,0,0,0
533104541,484798,1571089,26930,4178,1277
534104375,157462,314341,35432,13160,59
534104458,146377,477844,6758,1619,370
534104541,82327,228490,36,89,20
534104583,5262,9505,13,83,6
535104333,150076,488941,6221,1554,352
535104500,218128,342177,34623,10990,38
535104583,12294,14148,0,0,0
535104625,7727,21623,21,137,2
536104375,924937,2941024,51461,7088,1929
536104458,203909,706530,9410,1801,391
536104833,273034,876015,10743,2396,696
536104958,440865,1338181,29653,3382,1061
536105250,58905,133790,290,1014,90
537104291,121188,161052,0,0,0
537104375,118244,385015,5568,1328,309
537104416,20838,29776,3078,0,0
537105625,1220,3905,0,0,0
538104375,518476,982613,40134,16186,198
538104500,399613,911284,39326,12337,271
538104750,318839,1100478,24150,5468,383
538104916,220376,672922,17597,6545,204
538105250,230527,308391,28288,9270,49
539104416,145672,488892,5923,1435,379
539104708,59798,197134,41,83,21
539104875,60417,149561,5356,776,62
539105083,232783,750709,8714,2259,638
539105500,50019,103311,258,933,77
540104375,87459,259939,3451,1063,232
540104458,50673,153667,2085,944,91
540104625,51701,66259,0,0,0
540104791,55863,61327,0,0,0
540105166,22728,39208,87,407,10
540105250,44202,86304,270,833,85
541104291,403166,1391257,18083,3817,1293
541104375,41394,53081,0,0,0
541104458,46146,57920,0,0,0
541104541,26569,77225,1561,462,8
542104333,799506,2091583,71101,17591,737
542104708,8357,12485,9,59,0
542104791,92481,274283,3399,1291,152
542104875,600175,2088319,42771,4859,1440
542104916,191638,653833,9499,1859,349
543104333,115220,357267,4536,1390,259
543104375,774369,2575016,45225,5713,1405
543104500,116183,169004,0,0,0
543104750,503856,1749361,22770,4307,1147
543105208,277762,690030,926,3252,532
544104541,63671,79706,0,0,0
544104666,1298721,4478169,57209,10983,3423
544104833,64877,185544,40,102,19
544105250,17951,15185,1024,0,0
544105458,46951,106674,152,787,13
544105625,107840,320904,4324,1384,179
544105666,61707,55814,4221,324,10
545104375,71585,196241,2111,983,66
545104458,487248,828460,36500,13055,90
545104541,259404,325521,0,0,0
545104666,121966,395345,4895,1258,304
545104916,42373,91679,197,779,62
546104291,493308,1597972,24460,7832,1000
546104500,524831,1687021,21259,4334,1537
546104666,492867,1420129,52428,13774,354
546105333,314351,817046,899,3721,481
546105416,221449,481063,993,3192,278
546105583,204671,501867,698,2559,442
546105666,359152,947742,602,3448,866
547104291,124348,425575,4819,1353,289
547104333,241487,833722,11131,2321,542
547104375,97379,298584,1637,1558,104
548104458,374329,677189,36384,10545,78
548104583,210620,679980,8762,1916,616
548104833,216920,612773,22136,1758,431
548105000,71823,208045,2659,1101,124
549104458,100864,328795,3294,1064,301
549104750,198164,670543,7213,1743,526
549104875,57675,181398,1267,527,140
549105041,58483,171282,38,73,21
549105541,6516,6626,0,0,0
550104458,6169,8069,0,0,0
550104791,215999,739743,8488,2209,522
550104916,7036,9284,0,0,0
550105166,186693,485830,20894,1756,239
550105708,29987,58971,201,456,64
551104291,540638,1598282,66332,14586,640
551104416,392206,1179555,28918,3181,767
551104666,321712,1022221,15436,2939,549
551104708,534987,1715453,32365,4106,951
552104500,259870,898078,7806,3130,419
552104666,400132,1390967,16457,4211,1016
552104958,537631,1672120,36803,6346,789
552105125,313526,1074687,14413,3058,821
552105541,178329,335001,12465,1178,191
553104500,772346,2549745,31429,5911,2308
553104791,774877,2347861,74992,15984,1158
553105500,1013644,2356998,18364,8228,1387
553105583,417440,1057001,941,4265,921
553105916,793019,1799616,53837,13564,369
553105958,1020222,2624685,16446,8553,1514
554104416,5568,9914,29,98,15
554104583,96679,224064,37,79,18
554104833,61077,74570,0,0,0
554105000,60573,194149,2258,621,38
555104458,1690777,5207647,107783,22003,3446
555104708,197885,641748,7788,1301,502
555104875,1635568,5484535,90570,31143,4370
555105041,200632,293846,15822,4808,6
555105500,1489220,3451979,5849,21076,2955
555105791,1040450,2664408,18499,10750,1538
556104333,1769342,5651964,109447,22622,3884
556104416,393998,1187308,44548,13701,447
557104583,95079,261578,3904,3280,238
557104750,818481,2598980,38606,22917,2315
557105041,132677,295787,11123,1406,122
557105208,95296,118670,0,0,0
557105833,57283,108814,267,986,120
557105875,70919,134059,419,1271,102
558104416,583868,1993877,25327,4674,1793
558104541,248954,850249,11457,2228,755
558104750,706476,2369277,32220,5866,1538
559104625,809602,2722244,30810,6586,2119
559104916,51250,153127,1926,830,121
559105041,1064835,3048745,80721,19482,1583
559105166,61100,79593,0,0,0
559105708,24286,47574,111,527,19
559105750,21253,45529,45,462,8
559105875,22931,51725,27,245,1
560104416,340706,884081,40779,12729,166
560104541,1534587,4896401,103169,22119,3394
561104291,1028988,3478890,44287,9321,2919
561104458,1037657,3003649,83308,16458,1727
561106416,2021,3927,0,0,0
561106791,1966,3903,0,0,0
