TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
452102291,1306199,3770568,2487,15040,27958
452102416,2985729,9835502,143882,28040,15812
452102833,895970,1940426,1150,8854,14678
452103125,894061,2370021,3231,19292,125
452103291,888601,1874534,2339,11457,10962
453102083,2988410,9597742,104713,28289,29040
453102125,2987340,9489108,99474,31031,29791
453102208,2987862,9623188,144377,26740,14195
453102250,2988677,9730699,110441,31071,26042
453102708,179696,459408,518,3862,21
453103375,2064062,5396911,22536,43258,267
453103416,2063881,4867794,21857,32327,14850
453103458,2064480,4321203,20144,23001,22538
454102083,69174,199650,3555,1351,28
454102291,2988764,9338447,114016,27940,29886
454102458,2988785,9756736,127373,30044,17599
454102583,71367,90982,0,0,0
454103041,61405,119936,252,1365,15
454103208,142489,279735,158,1202,1820
454103333,143744,338395,471,3098,30
455101833,500795,1313839,1048,4991,8563
455101875,379348,929906,564,3731,6442
455102000,749573,2267909,13678,8956,10688
455102041,392957,1107424,27304,3805,103
455102500,254686,646112,993,5566,53
455102750,338911,648418,17268,4941,58
455102875,184191,226181,16672,1427,70
455102916,359215,996593,1356,8247,70
456101916,256958,705495,862,2593,5134
456102041,2988549,9612066,119593,31457,20973
456102083,148627,488384,7830,1951,24
456102166,247551,783301,7661,3814,1232
456102666,105203,206179,146,908,1442
457101958,880438,2474255,3439,8777,18899
457102041,1534138,4516294,16736,16243,29229
457102208,882138,2996566,43618,9050,163
457102333,666068,1935710,2698,7253,14872
457103125,613297,1459962,18175,10780,86
457103166,230060,494154,16730,3368,48
457103250,438710,1249166,1365,9240,84
457103416,601394,1401857,2310,10665,4142
458101958,1794455,5495188,60725,16345,19703
458102041,155195,514474,8304,1973,31
458102083,2987488,8457184,88868,29983,29415
458102125,369904,1094347,16811,3550,58
458102583,212137,452695,376,2117,3245
458102750,217996,520441,776,4298,37
459101958,630012,1604485,970,6455,10718
459102166,631657,1839921,6430,7660,11849
459102291,196476,505714,22089,1385,26
459102416,2357267,7728622,84893,23591,29296
459102875,427799,783384,522,3425,5688
459103000,284878,612498,347,2870,4600
459103250,441376,1052598,5645,8677,117
459103291,704767,1878809,2191,14422,106
460101875,935846,2634397,3219,10207,20018
460102000,926608,2996690,58538,8588,178
460102041,883989,2314485,1045,8257,14315
460102291,36363,100385,1941,698,1
460102791,20926,20763,338,418,49
461101916,410782,1161856,1845,4083,8621
461101958,406121,1356312,19777,4811,63
461102041,2594908,7485512,70975,25989,30018
461102750,314800,480513,357,2056,3289
462101958,1509186,5041752,87398,14338,273
462102041,1535331,4037091,2306,15762,27688
462102083,1477802,4073870,11392,17229,24097
462102708,603810,1293675,864,5970,9976
462102875,609843,1759875,2165,13773,108
463101958,355757,1112542,31933,3286,64
463102041,71838,183239,125,793,1203
463102083,2988379,9210971,104858,31432,29232
463102333,72999,116263,0,0,0
463102875,40684,66995,49,319,420
463102958,171985,356622,315,1760,2736
463103000,57199,108256,44,574,754
464101916,96674,305841,3693,1604,28
464102000,2190129,6321704,65054,24268,29550
464102083,1252273,3877283,62718,12657,4986
464102125,1158534,3742800,60403,12262,4497
465101958,50609,166459,2096,742,17
465102000,144159,381554,184,1654,2682
465102083,144591,413648,735,1535,3034
465102125,2812272,8272102,76707,27392,29464
466102041,2706716,9029599,143656,26941,11230
466102250,2000176,6130058,66499,19826,23235
466102416,2004590,5418947,30886,21298,29159
467102041,63115,174231,95,844,1276
467102125,2839015,8899573,93346,28749,28961
467102208,2842508,8805726,93506,26786,29211
467102291,2802395,8478259,85947,31494,30712
468102000,632004,1850429,2112,6928,14111
468102083,301139,869714,1009,3390,6706
468102166,372603,1078562,1291,4109,8345
468102208,337413,1198658,18413,3857,75
469101958,895595,2618401,33595,8491,9175
469102041,1048224,3076659,43206,10790,7413
469102083,1328311,4235213,60858,12923,219
469102166,1336281,3815979,6540,13246,28857
469102791,717362,1912215,2609,14987,101
469103000,714825,1728529,18408,13220,110
469103083,464635,1215370,1481,9921,65
470101958,152508,523648,8004,2225,39
470102125,978037,2564947,1516,10433,18016
470102166,1093845,3819348,55898,10154,227
471101833,1006031,3336179,62641,9337,200
471101916,717696,1618121,697,6031,10358
471102000,132380,405798,5748,1700,29
471102041,716428,2604752,40455,7293,140
471102708,509545,1164135,17703,8540,75
471102750,508622,1083499,737,5020,8360
471102916,622429,1657898,4231,13704,123
472102000,1308628,4545043,73583,11692,247
472102083,867844,2663001,47277,9089,3237
472102125,845816,2165790,1236,8088,14010
472102208,765525,2159463,3252,7664,15931
472102875,1285381,2733896,1266,12806,20884
472103000,568571,1445616,1697,10933,68
472103166,521571,982605,659,4244,6896
472103333,616233,764937,17402,4489,202
473101875,490749,1500832,27635,5223,2001
473101916,1542966,4835479,48495,15625,23726
473101958,923096,3228252,47887,9008,176
473102375,891457,2223943,1230,8559,14333
473102416,620439,1656547,2150,12463,88
473102750,626728,1487280,1786,11276,57
473102875,332330,716598,537,3318,5173
473103083,606384,1198747,784,5055,8181
474102208,1619340,4727523,17741,16951,29428
474102291,2989301,9785768,109648,29732,29459
474102375,2988111,9487834,123238,30735,15175
474102458,2989772,9538748,118906,23238,18617
474103750,1108353,2473092,19458,17225,7296
474103833,2065957,4339078,20565,23549,19100
474103958,2065950,5219336,22998,41308,2773
475101916,1412868,4200096,43598,13653,16803
475102041,2351778,7468314,98988,20748,13580
475102416,1612761,5395300,87838,14285,1931
475102541,1727509,6114587,99710,18082,6519
475103333,559928,1199090,794,5492,9119
475103541,2063549,4898228,22172,34854,11015
475103875,2064251,5534698,7380,45376,269
476102041,2986869,9429000,107248,26930,28155
476102083,2986625,9609640,124628,29273,29765
476102166,2242671,6322031,45138,23247,29219
476102208,273893,745938,913,2152,4496
476102791,180159,463368,503,3878,26
476102916,169309,354199,201,1627,2627
476103041,180751,371750,230,1790,2886
476103166,175023,459085,649,3956,28
477101958,2987908,9376447,113672,28602,29551
477102000,2987663,9522490,104013,26690,28264
477102041,2987680,9437532,108001,30050,25145
477102166,2988295,9052830,96539,29461,29690
477102958,648520,1743169,1833,14424,96
477103208,2064048,5159493,23804,39977,4663
477103333,2064595,4593750,4332,25795,26994
477103541,2064581,4895512,22858,34150,5088
478101916,259726,740382,680,3066,5453
478101958,259663,895512,13890,2405,38
478102041,179784,516022,570,2093,3886
478102833,118416,235524,459,2380,75
478102875,122201,269890,442,2479,30
478102958,120576,293750,436,2688,21
479102166,2988716,9636706,113630,31450,23941
479102208,2109416,6765000,126096,17669,397
479102375,2109432,6277931,53976,21891,29403
479102500,2989342,9698465,126080,27225,18010
479103375,1424078,2790130,2893,15500,15054
479103583,1835350,4407820,22262,32223,317
479103625,1468915,3863223,5115,30485,217
480101958,196033,529822,272,2236,3619
480102000,1395980,3951347,7110,12521,29023
480102083,201374,538083,334,2282,3734
480102125,103845,298516,167,1417,2209
480102541,70500,138643,106,593,992
481102000,1681660,5007839,55653,18792,17412
481102083,1835684,6111342,105259,15539,316
481102166,2244903,7134561,86327,22789,16896
481102208,1847895,5129159,15579,20814,28661
481102791,1251427,3308543,4542,26145,189
481103083,1248798,3303083,4573,25521,195
481103125,690368,2048186,2084,14697,133
481103333,1253978,2972402,20456,24061,1429
482101875,34831,84524,43,416,554
482102041,60083,175070,100,803,1179
482102083,338930,1153326,16258,3793,83
483102041,1429797,3523429,2054,14127,24418
483102250,2097716,5794209,49056,32834,29787
483102541,1432365,4642737,58250,14834,17448
483102666,1020855,3458644,53125,10674,186
483103458,981064,1898878,1226,8088,13264
483103500,745986,1858042,2894,17091,99
483103708,994337,2328266,19767,18485,1358
483103750,1216904,2351298,19381,14699,3813
484101916,212413,557785,320,1807,3070
484102000,247452,621918,869,1720,3376
484102083,240666,784596,12723,3007,48
484102833,136795,277672,531,2588,36
484102958,173462,241433,12768,1674,28
484103000,134414,351781,649,2918,25
484103041,156120,324200,225,1481,2261
485102000,2987723,9611645,111335,30751,24635
485102125,2988662,9987849,119390,30251,26978
485102875,2990246,8355549,90046,28132,29493
485102958,2063894,5610521,7354,43301,291
485103416,2064917,5329760,10801,40276,288
485103666,2065072,5273171,23989,39318,2501
486102250,1097600,2860194,1476,11430,19492
486102541,618515,1760474,12095,7364,7083
486102750,618702,1576698,950,6038,10434
486103291,637995,1200244,679,5117,8484
486103416,273772,577206,356,2709,4285
486103708,393604,832953,487,3866,6352
486103791,409395,1016044,624,3925,6667
486103916,432663,810567,446,3528,5615
487101958,2982684,9099683,112103,54972,22609
487102041,262510,917812,14439,3182,48
487102166,2889896,8857150,127018,25173,13639
487102291,1523,3927,0,0,0
488102083,1330109,3995437,47339,13992,13506
488102125,1336654,3826232,5666,13848,29172
488102208,1755109,5611574,93751,14959,1850
488102250,1293951,3697221,5317,12926,27332
488102750,185504,454586,603,3982,25
488103041,131960,340606,383,3040,17
489102000,1074948,2836091,1563,11080,18720
489102041,51135,143760,306,522,1058
489102166,952521,3458577,67750,9234,728
489102208,17323,56736,10,28,10
489103000,786428,1644855,1071,7559,12391
489103041,891817,2306077,3042,18296,123
489103333,752518,1233304,17717,6647,4711
490102041,2987518,9468249,102357,27929,29167
490102083,2988257,9937339,146367,27772,18707
490102208,2988343,9602012,107356,30824,26792
490102250,2988252,9525854,105366,30909,28996
490104125,2065673,5254565,24491,41758,650
490104166,2064933,4505000,20622,25337,24990
490104208,2065439,4558328,22524,29849,5940
491101958,348188,916653,492,3803,6360
491102041,352311,884807,511,3512,5933
491102083,1437068,5318885,83624,12838,292
491102166,1346812,4665714,76920,13030,6513
491102666,220992,428613,16765,3149,31
491102833,217989,533963,866,4816,77
491102958,223244,584674,768,5032,29
491103041,219682,461078,323,2209,3658
492101916,38594,93264,153,365,561
492102000,118013,379682,5736,1737,21
492102041,121369,308331,187,695,979
492102166,61493,144623,52,135,27
492102750,52810,85484,48,425,581
492102916,34174,80105,53,895,8
492102958,802026,2073469,2757,16989,119
492103000,93938,193495,335,2024,13
493102041,1057402,3651686,53184,9604,193
493102166,77502,222889,306,823,1611
493102458,1169590,4154087,78507,11558,270
493102541,1179952,3396141,6024,11750,25961
493103250,786151,1673001,1167,7824,13184
493103416,787839,2045302,2815,16191,116
493103458,785262,2008659,9750,16142,136
493103541,790558,2031725,18561,13677,155
494102083,1612037,4718603,15728,16772,29297
494102125,424817,1390979,21592,4286,60
494102333,531062,1891989,28580,5849,105
494102458,1614890,5510927,96421,16690,314
494103291,299724,497416,17170,4052,72
494103458,1107285,2938456,3912,22731,151
494103625,1119632,2165079,1286,9235,15149
495102000,1716675,5068811,38103,18141,28968
495102125,2164244,6588621,60760,22202,29080
495102208,1717775,5921497,102966,15229,314
495102250,2987795,8812167,97850,30003,29379
495103000,1449987,3143239,1911,14314,23821
495103291,991501,2973424,3098,21756,176
495103416,1191947,2481498,2320,12463,18417
495103541,1179546,2785638,19828,21111,318
496101916,429605,1155066,662,4814,7995
496102125,430525,1049398,552,4198,7169
496102291,732076,2747038,43871,7301,178
496102708,289843,542250,404,2377,3786
496102833,303704,644845,353,3027,4843
497101958,974074,2454630,1298,9897,16814
497102000,1703866,4374556,3252,18243,29472
497102041,975751,3174395,59415,9389,255
497102375,1696619,5915782,111165,36707,3681
497102750,985931,2100195,1371,9874,16063
497102791,664299,1356367,14147,11826,111
497103041,980840,2221645,2581,15049,8313
497103250,686042,1725120,2291,14935,98
498101875,2273,6375,0,0,0
498101958,15237,40011,67,543,8
498102000,19605,24582,0,0,0
498102041,1022141,3635124,53474,9284,186
499102000,1671249,4400821,3141,18467,28957
499102125,1705728,6238283,105383,15173,5553
499102166,1717507,5211660,42428,17840,29154
499103000,364671,899886,1887,7690,367
499103041,261149,298131,187,1136,1635
499103208,431411,993936,17427,7534,74
500101916,69501,130123,0,0,0
500101958,62452,187976,4019,857,14
500102125,66671,194577,236,779,1379
500102291,31835,97091,10,23,16
500102916,9392,10839,0,0,0
500103000,56692,116987,165,1250,7
501102000,242760,595143,928,2165,4108
501102083,1724732,4539126,7172,19343,29278
501102125,216146,762781,11214,2772,61
501102208,147962,551547,7540,1991,48
501102875,557098,1480691,2023,11826,82
501103041,516948,1104430,1689,7786,4720
501103166,1184204,2685225,20415,19043,6638
502102000,325109,885180,1641,3189,6485
502102083,321889,769443,18836,3079,2702
502102250,2083045,5803642,44461,22441,29377
502102333,2080054,5717707,43695,20747,25446
502103000,2063487,5607047,8076,42142,289
502103291,2064163,5372013,23240,40664,283
502103375,731651,1502468,1744,8362,9767
503101875,2987486,9270898,102834,28830,27236
503101958,373622,986093,516,4064,6991
503102000,960094,2777013,4429,10137,21143
503103041,1123284,2833883,4735,22670,175
503103250,2063632,5198794,22694,40584,282
504101916,105225,339191,4005,1820,27
504101958,109307,241657,175,939,1362
504102041,1358884,3359553,1831,12646,21340
504102083,1399655,3995724,9354,14516,29465
504102916,415394,810679,529,3423,5654
504103166,784951,1823931,18810,13542,315
505101958,261513,689799,518,2883,4757
505102000,128799,368158,332,1658,2714
505102083,260697,653001,341,2527,4336
505102125,2988571,8786918,87704,30380,28562
505102708,87598,225961,296,2045,21
506102000,180377,524464,814,1956,3836
506102041,340222,1124489,17009,4171,46
506102125,1902024,5934576,86422,17687,7178
506102208,182042,472436,262,2044,3231
506102791,140240,287837,136,1374,2153
506102958,233742,599133,705,5130,41
506103083,232362,591256,851,5002,41
506103125,117663,233483,540,1918,1272
507102041,197902,505655,6910,2048,74
507102083,146278,381044,218,1521,2597
507102250,161888,494286,11079,2127,43
507102416,148172,497024,7889,1845,30
507103000,93960,244585,292,2224,20
507103041,96199,250000,417,2253,18
507103125,92318,72476,2119,589,8
508101958,181240,474719,297,2075,3159
508102041,1009512,3251429,62458,10618,172
508102083,1010050,2548830,1428,10110,17507
508102333,2211278,5951618,43738,27815,29667
508102583,4529,5943,0,0,0
508102750,10174,15820,41,84,52
508102958,124236,268987,2431,2317,17
509102166,1861799,5563639,49359,18257,27329
509102333,2989150,9414256,142716,26354,12049
509102416,642970,1714656,975,6981,11676
509102541,127238,377148,5879,1920,27
509102958,61179,122657,85,578,890
509103083,66340,113372,70,559,788
510101833,53818,99330,54,276,363
510101916,52231,180477,4102,1058,14
510102000,890567,2504256,4422,8576,18380
510102041,880033,2383467,1250,9665,16622
510102583,538946,1571805,1728,11913,112
510102958,4145,5044,0,0,0
511101958,451269,1314378,1825,4740,9966
511102000,60130,117596,51,135,21
511102083,429542,1143839,1263,3998,7653
511102125,459605,1251472,2343,3869,8425
511102666,285503,745425,1079,6196,43
511102791,310357,802497,1432,6242,41
511102875,34365,63688,50,357,393
511103000,351764,363816,1687,1929,674
512102000,121018,248140,77,900,1461
512102125,2545448,7897252,81634,24569,29664
512102291,2167829,7090028,110039,22808,4059
512102416,84278,298805,4150,1084,20
512102916,53094,104689,170,575,748
512103083,49584,87481,98,935,10
512103125,65043,150796,318,1621,21
512103166,51814,89579,50,346,532
513102041,1526081,5224564,76357,13157,265
513102125,1513684,4365267,10951,16844,29455
513102208,1468668,4215498,11547,16111,30088
513102291,1537074,4383410,13388,15324,29154
513103458,1062055,2845544,19815,19323,214
513103541,1039678,2274069,19518,16686,1668
513103583,1058073,2253240,2535,13561,10467
514101916,50673,129029,1391,1048,22
514102583,307031,882223,1196,7198,74
514102750,18303,31592,58,451,8
514102833,12444,21030,14,163,1
514102916,1850,3903,0,0,0
514103125,1722,3905,0,0,0
515101916,68433,215162,2200,909,17
515102000,1336975,4065019,45045,12755,14858
515102125,1729532,4452322,29166,16852,24153
515102958,1168558,2912886,4127,23188,167
515103000,916909,2460405,19757,18960,2176
515103125,1748431,5051143,30148,18729,29839
515103458,1173928,2849384,20253,21473,3276
515103541,1174440,3127532,16396,22967,182
516101958,972618,2776942,4980,9206,20223
516102083,2274307,7002309,83233,21342,20866
516102125,994596,2928287,47584,9213,4659
516102250,2988306,9859491,144697,27916,17582
516102750,657259,1306571,835,5509,9100
516102791,125750,341896,405,2809,15
516103000,663332,1518000,18462,11689,733
517101958,463411,1345715,1079,5747,10301
517102041,447263,1269199,1557,4399,8348
517102125,2987922,9561539,111786,30704,26095
517102833,297002,634610,451,2873,4808
517102958,302374,800196,1012,6743,47
517103166,303363,534258,17245,3405,125
518101958,1421026,4137882,10417,15478,28982
518102083,951077,2736548,4753,8985,20524
518102125,950115,2831897,37315,9617,11485
518102166,1422561,4691480,83098,14300,341
518102625,988027,2110766,1308,9614,15978
518102750,630157,1618976,2240,12252,88
518102958,973977,2601765,3215,20701,131
518103125,630444,1493417,2577,11827,2792
519101958,631243,2170594,31986,6289,120
519102041,973767,3298159,58898,8771,160
519102083,43222,48805,0,0,0
519102125,43529,117355,52,463,799
519102625,293238,619004,423,2918,4884
519102708,5406,5157,0,0,0
519102875,434425,1115261,1278,9180,60
520101958,1019254,3271711,62993,10162,172
520102083,981613,2745604,3011,9078,18160
520102208,1018079,3525396,51857,10272,196
520102333,1023512,2928660,4443,9852,22329
520102916,670569,1277458,881,5531,8931
520103000,686770,1326720,911,5624,9031
520103250,1353107,2629167,3183,15644,12198
520103291,826170,2119326,2789,16137,127
521102083,34851,91125,36,432,637
521102250,2988133,9226734,111699,28310,30133
521102291,2947894,9175257,115624,30148,29516
522101958,2987194,9258835,105132,29756,24098
