TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
414081458,2988151,9739097,23192,28874,58555
414082166,2063111,5175252,1293,24149,24035
414082416,2063458,4973132,1307,24517,22523
414082541,2992127,9954570,22448,29446,49514
414082583,2063193,5156178,1484,25075,24501
414082625,2990454,9783619,53840,26556,59060
414082750,2064066,5474419,34266,18678,3597
415080958,2986466,10148487,23987,31862,55195
415081000,2983358,10577923,56528,33649,50829
415081291,2984042,9884048,22121,29350,58822
415081458,2988888,8064981,20591,21715,59729
415082041,2063638,5334867,1347,24364,21571
415082125,2063091,5142011,1510,24981,24584
415082208,2062826,4812056,1638,18985,26275
415082708,803996,1400641,33312,6744,6004
416080916,54462,191163,211,527,625
416081000,41798,89204,164,675,844
416081041,2988457,9967183,22399,31858,56592
416081083,239905,888902,1865,2237,4030
416081541,6284,6795,0,0,0
417081083,1054001,2845225,6586,7967,20176
417081500,1366597,2622192,4659,12287,1136
417081583,446852,1063329,35155,3803,5435
417081625,1172047,4344537,7574,18535,19353
417081958,933163,2103368,737,8922,12230
417082291,873280,2002116,558,8811,12093
417082458,931521,1987951,751,10061,12199
417082541,1704587,3961475,1054,16016,24104
418080916,996293,2702710,6056,7401,20062
418080958,1126924,3036120,7129,8465,22648
418081250,1080297,3636908,8079,12319,19541
418081666,1201997,2718816,8329,10362,4279
418081791,2063041,5113455,1261,22508,26039
418082166,2063424,4686445,1222,18893,30197
418082333,2063796,4781210,1445,20267,29534
418082458,2065101,4848526,1375,20548,27762
419081166,2987820,10259490,21858,35358,52737
419081458,2987352,7728667,15939,20060,53140
419081958,959278,2195172,713,9332,13307
419082125,2063928,4876549,1301,20380,28157
419082416,2063912,4928884,1340,21067,26717
419082541,2992887,8050078,17581,20469,60844
419082625,2065661,4769579,1226,20247,28919
420081000,2983309,10613699,56441,29564,52816
420081291,2987613,8159393,17620,21456,60115
420081666,2989642,10293361,20412,35065,53075
420081833,2985923,8673224,20277,23820,51489
420082625,2065105,5027761,1386,20022,27245
420082666,2064298,4974031,1201,21444,29317
420082750,2064799,5089688,1420,23213,25729
420082833,2065896,5015078,1840,21488,27189
421081000,2985637,9682951,54977,29248,55370
421081083,2988286,10157679,21529,27395,57182
421081333,2987922,8249464,20431,23631,50200
421081416,2987187,9622695,20916,27452,56579
421082041,2062727,5024913,1469,21774,26515
421082125,930927,2243378,777,9926,11251
421082250,2062956,5018205,1251,20624,26868
422081125,2988196,10505516,22636,34510,54372
422081375,2988057,9764222,20022,31142,57078
422081958,2063492,5126325,1215,21419,26717
422082208,2064493,5192035,1684,22496,25108
422082291,2991232,9685756,55896,30240,56123
422082333,2992092,9976599,22007,28950,57805
422082458,2064824,4894556,1601,20713,27886
423080958,2987516,9638475,20301,26841,58334
423081125,2984291,10040317,23012,29042,57225
423081375,2985241,10191315,23912,29099,54763
423081500,279036,937623,2185,2841,4966
423082458,2064472,5065728,1347,20410,27158
423082500,2065080,4770988,1236,19852,29909
423082583,2064156,4902471,1374,20967,28112
424080916,438628,1036522,2405,2328,6525
424081041,322503,872515,1830,4174,35
424081125,222573,872231,1895,2951,3305
424081875,234595,569549,358,2379,2325
