TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
407086125,15281,27800,425,442,39
407086541,6831,10481,0,0,0
408085958,81841,260254,122,877,192
408086000,374268,1129548,22060,4234,628
408086083,85322,84599,0,0,0
408086125,21189,50141,106,153,16
409086125,517353,1661219,40911,5809,1043
409086250,594700,2016247,31693,5986,1796
409086666,348715,1009063,17,3773,815
409086833,670744,2370646,3033,6380,1907
409087083,370292,1075786,20,4051,855
410085958,594915,2043431,30179,5754,1902
410086041,631089,2186421,9219,7674,1447
410086083,336336,1066187,32065,3288,682
410086166,706997,2104131,2025,5729,1479
411086083,176684,622227,334,2101,526
411086125,13364,18298,0,0,0
411086208,3265,6620,0,0,0
412085916,57399,175909,46,115,21
412085958,1147208,4041947,6779,11850,3041
412086041,230514,759543,28406,2924,508
412086083,53248,168409,99,579,106
412086458,26548,67203,89,788,10
412086541,25875,69270,14,248,22
413085958,1273802,4039287,4145,11016,2415
413086041,1273195,4318984,61057,13105,2802
413086208,1158340,3617885,8236,9748,2197
413086333,270314,812866,21259,2990,395
413086708,89927,223487,40,794,137
414085875,216838,727116,346,2415,462
414085916,185596,600870,9453,2714,548
414086083,92449,305856,167,1067,170
414086333,397110,763779,173,1191,237
414086666,127473,312839,691,2982,348
415086000,10686,10970,0,0,0
415086166,115371,343374,7219,1847,255
415086333,121443,312281,22,74,20
415086666,18917,17037,1024,0,0
415087583,67146,182262,10,674,111
415087708,69778,168733,21,581,100
415090875,2344,3868,0,0,0
416085875,969695,3364207,56895,10985,2011
416086125,487430,1137115,625,2346,487
416086250,486884,1702902,4540,6182,1048
416086500,507048,1563534,22785,5626,1065
416086916,328806,871649,108,3117,524
416087083,350010,807473,15439,5751,249
417085791,292389,492443,165,1034,182
417085958,43939,106684,1045,1183,105
417086000,170741,562770,384,1896,350
417086083,44050,123390,2349,1140,105
418086041,1001028,3078288,3733,8852,1791
418086125,128752,371463,5636,1859,190
418086291,127653,143909,0,0,0
418086458,820028,2723329,1432,8856,1683
418087125,566610,1468107,189,5182,872
418087166,79455,217727,17,793,142
418087250,94253,82639,8298,280,16
418087375,565890,1287821,2379,12509,1140
419086250,726560,1652684,978,3905,833
419086416,487505,1624619,26871,4234,1240
419086583,498153,578179,0,0,0
419086958,350754,968546,1445,8227,608
419087000,641175,2123576,8860,7964,1302
419087083,345966,719931,14471,5900,381
419087375,340299,997601,18,3660,641
420085916,21470,72791,22,231,35
420085958,159330,565601,435,1726,377
420086458,2027,3903,0,0,0
420086500,97100,272083,366,2412,185
421085916,487243,1299125,869,3457,718
421086125,486551,1618249,23588,5696,1011
421086375,653943,2346757,2396,6692,1569
421086500,589502,1887432,3647,7128,1168
421087083,409096,1024453,1633,8821,826
421087166,330007,691896,17072,4950,246
421087208,350806,843148,18007,7934,388
422085958,1338379,4771273,7974,13984,3039
422086041,1503954,5117941,41625,16203,2859
422086083,1024526,3446975,2483,10496,2056
422086208,1382620,4409818,65443,14126,3455
422086708,694041,1803686,2344,16830,1148
422086958,689445,1780059,2335,15607,1056
422087958,692636,1210759,17601,7003,548
422089916,699140,1797198,2203,14386,1114
423085916,1672625,5256659,2999,16050,3118
423085958,1458175,4919894,74835,18057,3470
424085916,464903,519016,0,0,0
424085958,85542,83624,0,0,0
424086125,31277,85822,59,279,48
424086375,40977,124240,35,112,22
424086750,7506,13988,2,9,2
424086916,6244,7430,0,0,0
424086958,4950,6135,0,0,0
425086041,2988189,10150581,48846,29721,6147
425086125,1854630,6023146,85335,18813,4338
425086166,1593061,5173729,36767,18164,3023
425086208,1628669,5212868,7174,14962,3213
425086791,1008781,2626643,3879,21547,2205
425086916,1099542,2917425,1115,11680,1957
425087041,1107763,2985287,291,10514,1836
426085958,111431,375499,250,1234,232
426086041,1106277,3364418,58080,11958,2099
426086083,393115,1360742,20487,4128,1162
426086250,118678,358271,45,126,24
426086750,64623,138476,213,1465,141
426087000,66898,171198,37,629,80
427085833,29404,60374,716,900,108
427085916,890712,3202983,5630,9316,1993
427086000,135326,480093,354,1606,322
427086041,685972,2293538,37055,5871,2083
428085958,192377,302451,36,410,47
428086041,191334,681238,557,2106,414
428086166,29508,83054,4,27,14
428086291,1552714,5046162,4761,14009,3142
428086666,164070,474986,12,1732,313
428086875,147409,424923,11,1555,267
428086916,126042,303457,39,1076,195
429086666,1085088,2593854,21084,21037,1776
429086833,1194969,2809014,21077,21795,1917
429087083,283111,716306,108,2523,422
429087250,600074,1489093,1920,12992,913
429087416,260863,875332,29904,3098,611
429087458,393122,722464,31,147,22
429087625,1735706,5399214,76395,17260,4107
429087833,1693775,5552047,11408,19217,3330
430085875,114155,345454,4133,2684,153
430085916,299135,1066968,1276,3466,719
430086000,134914,449327,6649,2408,234
430086041,260961,850738,482,2797,521
431085875,187780,573345,7697,2587,243
431085916,405229,1353263,575,4572,882
431086000,1089755,2785418,2477,6743,1389
431086083,578301,1645982,1426,4414,918
432085916,1103869,3343944,2206,9832,1993
432086000,75830,260088,164,931,144
432086083,1375389,4680810,37064,15882,2634
432086125,1095762,3731758,53807,12250,2143
432086875,50397,109727,138,1194,109
432086916,51708,139566,18,510,86
433086083,686110,2452096,4907,7659,1634
433086250,556641,1864303,44466,6164,1456
433086500,558587,1202311,367,2627,486
433086625,755154,2257806,55635,20659,1828
433087083,477913,1167890,2044,11090,833
433087375,378282,804351,17431,6397,388
434085916,199550,711642,511,2191,463
434086041,99709,350109,266,1132,234
434086291,221374,715570,3412,3878,426
434086541,619722,1970323,28666,6093,1667
434086625,138278,342025,52,1197,210
435085791,42284,148060,35,509,91
435085875,114190,404063,485,1372,265
435085916,16680,62551,1649,465,5
435086041,22022,24449,0,0,0
435086541,61526,149245,182,1495,102
435086583,60089,138185,28,508,89
435086666,64654,146267,32,546,79
435086791,63320,152564,171,1473,61
436085750,326395,1059188,16245,3743,775
436085833,357067,650207,163,1011,156
436085916,399253,1270793,17965,4866,1062
436086000,546440,1915946,46989,7191,997
436086708,239514,628800,959,5448,595
437085875,198385,659508,403,2134,377
437085916,201609,280705,0,0,0
437086208,128671,352916,2805,2604,169
438085833,219200,780398,854,2496,473
438086041,902457,2762761,3536,7968,1607
438086083,988100,3176829,47090,8694,2586
438086208,902364,3177005,11439,10931,1858
438086541,153504,433010,547,3576,218
439085916,522421,1818196,27977,4642,1611
439086000,257880,830693,449,2719,509
439086291,523320,710859,43,368,52
439086416,70865,196348,2891,1364,157
439086750,62803,149844,226,1624,141
440085875,490488,1760158,1676,5036,1151
440086041,489857,1287661,507,3642,687
440086375,677046,2252358,39508,8143,1191
440086625,604218,1999594,10944,8085,985
440086916,324124,750975,1282,6659,640
440087041,341901,841059,1355,7263,541
441085875,79443,222754,1367,1750,199
441085958,540156,1857212,28155,7362,1448
441086125,462693,1509197,12839,6294,682
441086291,720862,1892316,1446,4330,948
441086708,331008,941962,18,3428,574
441086833,51586,100965,301,1328,89
442085833,164001,567193,389,1861,359
442085916,394017,1398561,2528,4779,920
442085958,330843,973451,14126,3566,570
443085875,628549,2184551,34902,7538,1981
443085958,726510,2221314,47256,7137,1391
443086250,246082,780857,447,2632,478
443086708,362452,939863,105,3335,586
443086916,363409,888329,1202,8204,744
443087166,163955,417546,51,1469,260
443087208,249951,319581,0,0,0
443087333,184921,471666,48,1665,299
444085958,764454,2203140,938,6642,1284
444086000,140195,444487,6630,2006,153
444086375,1157988,3816133,70843,11899,2610
444086500,310131,962764,15011,3387,902
444086791,97942,250777,34,883,181
444088000,94939,208013,343,2174,198
445085875,193754,546796,8870,2312,375
445085916,109003,350173,247,1176,214
445086000,108530,335294,4222,1946,334
445086041,205696,260413,0,0,0
446086125,88460,301075,9576,1717,145
446086250,455891,1181289,513,3302,587
446086583,97727,276834,31,93,20
446086750,455313,1624723,1603,4642,1019
446087250,46452,126363,10,466,77
446087291,48269,130773,4,452,70
446087375,49613,116518,265,1297,55
447086000,601981,2090106,34135,6501,1859
447086166,494312,1236019,530,3450,653
447086458,712199,2317162,1176,7684,1439
447086583,489471,1449320,19166,5232,1357
447087333,335084,845392,80,2987,518
447087416,349162,659085,17358,5051,310
447087458,335724,895264,96,3164,572
448085875,28433,81559,111,320,44
448086041,136123,417571,6007,2041,402
448086083,1293144,4439954,56501,15592,2894
448086125,1164722,4001129,62817,12604,2438
449085833,88968,310339,125,1045,190
449085916,309501,1104751,707,3499,759
449086041,246925,813151,11009,3360,586
450085958,480984,1716534,2178,5420,1169
450086000,598860,1656568,702,4700,913
450086083,372686,1248977,651,4130,815
450086125,598190,1870025,26072,6192,1618
450086625,318092,854364,97,3010,525
450086791,324238,905162,17722,7005,404
450086916,328614,707696,14493,5283,389
451086166,315405,1000751,14595,3856,744
451086291,982072,3309764,1695,10809,2051
451086583,616494,1199646,817,2346,454
451086750,850644,2559944,34816,8814,1340
451087250,462053,1313452,1674,10286,902
451087333,418328,1107368,137,3910,670
451087458,439756,1063583,1931,9471,887
452085750,110561,331476,4868,1755,308
452085833,551435,1904080,29262,5519,1174
452086041,807048,2689650,1424,8825,1585
452086166,119361,153939,0,0,0
452086708,58651,141940,179,1482,56
452086791,63042,149206,215,1513,115
452086875,67445,168449,33,610,87
453085958,706647,2352608,1175,7734,1428
453086000,547797,1846945,27095,5866,1185
453086083,494624,1615870,1138,5098,937
453086125,552664,1526939,1922,4371,844
453086541,324907,861448,81,3022,540
453086666,343981,862665,1450,7284,519
454085791,108171,146011,0,0,0
454086041,39174,92665,1297,1190,113
454086166,95017,320560,5012,1695,217
454086375,224585,720895,11389,2657,230
454086750,29230,78370,13,258,35
455085958,63870,71505,0,0,0
455086125,819219,2503604,50431,8662,1912
455086208,54082,169526,111,566,94
455086250,990590,3249220,1635,10540,1999
455086666,22676,51603,46,545,34
455086875,20878,37581,141,578,110
455086958,24388,45904,184,726,106
456085875,29679,39572,0,0,0
456086000,256692,851669,30057,3091,633
456086166,16712,23805,254,374,18
456086208,23153,58858,33,165,29
456086875,4200,5148,0,0,0
457086000,15535,45735,24,154,27
457086250,1417266,4443510,62533,15101,2757
457086583,24108,23652,0,0,0
458086000,551076,1683792,38947,5305,908
458086083,244243,825077,2305,3872,511
458086125,277384,614652,327,1481,284
458086291,538446,1925392,1752,5678,1287
458086875,175624,433876,791,4063,235
458086916,167053,483133,7,1778,317
458087041,167878,435944,57,1574,273
459085958,171044,277284,41,150,20
459086000,177929,123753,25,62,18
459086208,278462,434720,0,0,0
459086333,176291,131748,21,92,20
459086916,113471,42349,7,30,11
459087041,169417,406966,51,1457,268
459087083,154572,385980,780,3754,428
459087166,136700,321548,479,3025,220
460088666,1563804,5497262,51133,16251,3557
461086375,86093,302386,43,1084,167
461086791,92702,122806,0,0,0
461086916,294798,1041176,1019,3076,735
461087458,70321,192439,16,703,117
461087666,192151,292594,28,975,157
461087708,193690,469736,68,1669,318
462086000,2253758,7717987,123543,23410,5304
462086083,2114188,6759643,107091,21439,4594
462086125,1967536,5756960,3732,16301,3223
462086250,1936699,6451126,13529,21840,3715
462086791,1333052,3622850,360,12729,2130
462086916,1344842,3362317,4415,27325,2666
462086958,1332115,3607564,21740,26130,2469
463085875,564249,1867926,25121,6462,1577
463086000,1397021,4331703,2176,13166,2521
463086041,1393472,4862311,70784,14980,3334
464085916,578540,1906840,26768,6511,1683
464086000,412911,1478714,1092,4506,936
464086041,759792,2191185,2421,5910,1310
464086125,364741,1303112,1163,3839,875
465085833,1141087,2498497,1215,6007,1125
465085916,1032069,3352246,63710,17656,2091
465086041,588509,2116206,1745,6220,1324
465086208,1297295,3641765,5954,10294,2062
465087083,41682,110817,164,1185,23
466085833,881391,3164508,7487,8999,2030
466085916,259914,844027,11970,3313,715
466086083,719787,1576586,1029,2842,577
466086333,716938,2493418,35797,9522,1807
467086041,994102,2963716,1839,8570,1667
467086083,117549,161779,0,0,0
467086166,119535,423481,512,1398,245
467086208,828627,2971483,3249,8425,1907
467086625,73699,176255,339,1728,73
467086791,86739,198584,313,1962,88
468086625,127080,304938,529,2837,159
468086708,178253,595455,9755,2220,408
468086750,973772,3329405,55273,10901,1993
468086833,287017,1014609,769,3146,702
468086875,401829,1430851,1410,4322,890
469086000,24486,80440,56,280,47
469086083,23814,24929,0,0,0
469086166,833553,2986892,4668,8747,2029
469086333,707006,2371282,35922,6956,1947
469086750,23231,54913,8,202,37
469086875,9555,15324,6,36,5
470086333,1394832,4800178,89845,14139,3606
470086458,86189,241645,169,860,161
470086625,89420,92480,0,0,0
470087125,153043,439896,13,1610,287
470087500,77370,174612,545,1785,101
470087541,152985,368472,48,1264,246
471085916,540076,1426081,600,4148,772
471085958,391009,1238317,17342,4324,1076
471086041,525631,1756149,877,5752,1036
471086083,591145,2055561,30036,6241,1365
471086500,267493,671796,1272,6216,590
472085958,1048429,3065425,3673,8564,1818
472086083,822214,1777689,624,4164,755
472086416,424495,1518848,2502,4789,917
472086541,429670,1435134,732,4715,872
472086958,293784,797914,79,2841,532
472087083,292455,824847,1140,6558,609
473085958,365377,1172259,715,3837,733
473086000,485364,1314961,20090,4490,1132
473086083,1418835,4411782,6718,11784,2655
473086125,374089,898097,309,2323,425
473086583,249320,496400,17040,3782,237
473086833,332827,896659,97,3185,512
473086958,334332,853851,970,7287,710
473087000,316846,808740,1152,6737,511
474085833,598137,1999773,12175,7725,949
474085958,823635,2841812,58437,8728,1861
474086041,956168,2931182,2912,7814,1801
474086083,744368,2399285,34994,7470,2080
474086458,93097,234365,533,2252,217
474086666,529009,1323589,2251,11945,984
475085875,321284,1087655,517,3531,689
475085958,585232,2093952,2036,6036,1382
475086041,364288,1249615,5333,5331,750
475086166,992316,3091388,2490,9487,1921
475086583,214206,562757,920,4892,290
476085958,260589,826457,12391,3034,730
476086000,303255,1088791,1007,3249,667
476086166,269642,382515,0,0,0
476086500,97219,260017,23,883,172
476086708,9983,14304,40,116,2
477085916,17958,48278,563,751,61
477085958,424435,1303980,35095,4758,734
477086083,1316607,4268014,24029,14593,2399
477086125,23296,29405,0,0,0
477087291,4073,6072,0,0,0
478086083,1044209,3361595,47754,10516,2703
478086208,1088566,3909549,5794,11496,2583
478086375,250542,888731,628,2911,597
478086833,1091055,3503178,3434,9527,2193
478086875,764930,1860330,2610,17130,1132
478087291,727932,2141478,11,7834,1396
479085958,561038,1863792,27571,6072,1566
479086083,881186,2112936,824,5029,957
479086500,29967,71960,1026,1087,120
479086666,29129,30264,0,0,0
479086958,25192,61030,22,237,40
479087125,12160,16606,23,103,1
480085875,78048,246632,4518,1520,173
480086000,23520,82562,7,32,14
480086125,86329,118678,0,0,0
481086125,1078193,3283643,4032,9548,1955
481086208,1292990,4109472,64353,13349,2653
481086250,1072270,3558707,2355,11086,2096
481086708,786345,2065125,2794,18968,1189
481087000,906742,2306628,2960,18680,1399
481087083,734281,1986965,2115,14169,1498
482085958,353074,1181159,18419,4359,849
482086041,37743,125920,58,418,70
482086083,979930,3440393,52944,8262,2907
482086166,149789,472806,6920,2091,418
483085875,21990,45679,632,650,54
483086000,128120,452266,572,1502,290
483086041,51728,60140,0,0,0
483086541,21678,50328,4,196,19
484085875,457737,1504498,21136,4843,1082
484086000,1462717,3590830,1382,9818,1949
484086125,1238408,4131349,3449,12315,2602
484086333,1183446,3713647,6013,11457,2490
484086708,319768,868192,86,3002,521
485085875,357177,1162345,12362,9654,481
485085916,189214,560770,9061,2567,402
485086041,99344,235654,19877,2487,225
485086083,1875344,5801804,48643,19290,3569
485086583,120253,303833,56,1102,196
485086750,135254,260093,609,2941,119
485088708,256353,576707,934,5147,501
486085833,614866,2166319,34129,6261,1509
486085875,1363621,4460148,76992,13817,3020
486085916,1220925,4133983,2159,13447,2576
486086416,613802,2082603,994,6929,1334
487086041,162081,229855,0,0,0
487086291,128876,449634,371,1449,297
487086750,84120,241079,12,872,140
487086958,95681,244524,25,880,139
487087291,88143,245507,8,893,131
487087333,312308,871884,12315,3400,735
487087375,120206,336180,6047,2189,215
488086000,103732,339154,157,1209,186
488086041,828970,2932037,7846,10504,1822
488086125,828090,2536795,2348,6833,1577
488086208,2016940,5902935,3176,17502,3500
489085958,684431,2452648,3310,7846,1576
489086000,790180,2715343,40413,10003,2069
489086083,794059,1944835,570,4178,749
489086125,269512,839183,12947,3077,628
489086666,183250,452024,650,4105,199
489086708,184426,479490,662,4349,231
489086791,40315,85625,282,1122,110
490086000,518590,1671939,23679,5996,695
490086291,424046,1518935,3519,4372,939
490086458,426950,1135904,560,3236,631
490086583,594363,2046756,31173,5546,1331
490086958,286690,834139,12,3043,539
491085958,183792,618440,10615,2362,378
491086041,914202,2660373,2288,6513,1376
491086291,271553,961883,749,2915,572
491086375,1030134,3409360,50196,11092,2543
491086666,128704,275799,6456,2357,204
492085958,539383,1283036,472,3594,666
492086000,477754,1571888,25145,4842,966
492086208,535357,1888811,6306,7292,1025
492086375,685388,1607975,1344,3614,715
492086958,365775,872011,1366,7976,500
492087041,345595,896370,1621,6954,671
492087125,386910,874693,17580,6468,287
493086041,77286,227221,3222,1519,85
493086125,219350,777808,1158,2360,454
493086208,53575,52593,0,0,0
493086250,338450,751599,26257,2305,283
493086791,29470,46054,298,792,85
494085916,546067,1958188,2377,6035,1283
494085958,731892,2431665,33185,7565,2083
494086000,1383351,4397445,5889,12399,2764
494086500,1388,3922,0,0,0
495085916,819386,2255563,1329,5763,1128
495086083,815905,2773676,40729,8482,2316
495086333,79665,194929,2573,1680,54
495086666,46015,100803,22,361,64
495086708,58831,156900,19,580,87
495087666,1953,3925,0,0,0
496086000,2983123,9890344,88099,30243,6654
496086083,159680,533413,283,1808,345
496086166,92299,258584,24,84,19
496086208,93524,263942,3162,1562,331
496086666,69666,163119,23,584,95
496086750,55913,120572,371,1412,37
497086000,972730,2668538,2598,6925,1541
497086083,194012,629897,9678,2371,385
497086166,1446212,4306044,5911,11950,2586
497086208,1165029,4179464,6601,12781,2785
498085916,897662,3056643,48433,8925,2661
498085958,667702,2226652,31475,6645,1773
498086041,148262,530219,174,1784,310
498086083,151216,165327,0,0,0
499085833,38695,132397,52,457,76
499085875,49322,117092,8,38,16
499085958,138329,489288,167,1667,332
499086875,9077,12174,0,0,0
500086250,1635086,5152966,49982,17082,3173
500086416,1636908,4743156,2566,13817,2558
500086708,122298,164088,0,0,0
500086833,120274,373005,6374,1847,361
500087416,126367,297397,422,2666,278
500087500,76477,181761,39,659,103
500087541,110171,276635,536,2843,172
501085875,184145,650367,9308,2898,260
501085958,672536,2015314,3019,6139,1148
501086000,670207,2249267,32242,8072,1826
501086041,331678,855396,11845,3680,742
502085958,65196,153278,36,116,21
502086000,123021,159929,0,0,0
502086166,71361,225639,3828,1036,134
502086250,114329,306272,46,117,21
502086625,61550,142519,21,541,100
502086666,73573,203860,3,748,136
503086208,763876,1872617,1192,4468,925
503086541,875271,3048401,35681,11339,1790
503087000,513604,1364310,2314,11259,1193
503087250,494081,1286086,1174,6807,821
503087333,812781,2411305,4005,6739,1521
503087375,506452,1485440,27,5472,1041
504085875,2045025,6639626,10736,20610,4227
504085958,2983870,10227098,82237,31066,6930
504086000,2043901,7289661,56952,22116,4563
504086083,435849,1485672,829,4829,961
505086000,219234,718898,10829,2789,404
505086041,102540,294841,4540,1695,320
505086083,83086,263319,113,881,142
506086041,1118401,3789529,1807,12513,2399
506086083,424703,1523078,2016,4652,990
506086125,2826,5948,0,0,0
507085833,294849,998877,14688,3861,814
507085916,18184,18487,0,0,0
507085958,2058,4002,0,0,0
507086041,2603191,7915599,4880,23459,4814
507086666,5661,6345,0,0,0
507086750,45385,109379,102,1146,9
508085916,70891,144510,10591,1145,24
508086000,425610,1416140,20040,5134,891
508086041,20022,44658,592,573,96
508086500,18052,12882,0,0,0
509085958,150351,465325,3044,2863,227
509086083,110962,368413,4431,1963,355
509086375,116998,143848,33,69,18
509087041,52974,142356,4,522,96
510085833,1123421,4027666,10215,11609,2728
510085916,917845,2579337,2705,6666,1451
510086125,76224,107772,0,0,0
510086166,67507,215712,3534,1449,99
510086625,29601,77371,11,301,55
510086791,26542,68975,11,239,25
510086833,31674,82414,10,295,40
510087083,29117,19214,114,282,5
511086000,292664,1001035,15776,3843,669
511086083,499515,1697544,39185,7339,740
511086375,299076,375155,0,0,0
511086791,2402625,7959587,12579,24038,4799
511086833,276722,763004,1004,5767,450
511087208,199094,358416,11776,2637,156
511087416,343923,642960,1059,6096,505
512085750,15531,46331,8,23,10
512085916,11951,35014,35,108,15
512085958,649563,1938093,28960,6670,1156
512086041,746889,2372023,28293,8346,1153
513085875,21925,70258,40,251,36
513085916,365719,578420,209,730,93
513086000,253017,820611,12665,3124,636
513086500,47415,27170,0,0,0
513087250,22540,27432,12,90,5
514086208,895631,2359112,929,6424,1212
514086583,2455233,8453945,53092,26394,5163
514087000,583639,1382160,18903,11060,740
514087125,625553,1723385,2862,12552,1548
514087333,643948,2298604,2322,6554,1492
514087375,698021,2018082,21,7405,1392
515085916,50998,161956,86,528,95
515085958,53998,167528,37,94,19
515086000,2983979,10240731,120350,34520,6703
515086750,768037,1952048,18912,14404,998
515086916,766381,1977667,12447,15058,1162
516088000,371580,950084,728,2333,500
516088125,435060,1257272,19035,4282,915
516088208,362467,1150859,538,3758,769
516088250,370675,1239592,636,4043,715
517086041,1139336,4090990,6525,12224,2629
517086166,162613,169541,0,0,0
517086416,162887,493792,7923,2199,418
517086583,1143788,3391726,2556,9548,1993
517086916,104518,249687,44,896,134
517087083,100547,92265,10275,219,21
518086125,978151,3161051,46233,10242,2497
518086416,980737,2390133,1133,6344,1294
518087000,661626,1770031,173,6353,1110
518087208,885636,2366617,246,8289,1467
518087500,716886,1822664,2840,14275,1088
518087583,660948,1939364,37,7052,1288
519085833,507226,1634030,22280,5038,1331
519086000,568769,1822947,26869,5466,1345
519086041,575167,1615560,1680,4418,916
519086083,311986,975271,31264,3545,669
520085958,497319,1618392,39484,6545,833
520086041,792771,1714394,1076,3321,697
520086291,2053271,6567823,42896,22128,3967
520086333,309252,1017010,582,3371,657
520086625,354980,945946,110,3379,584
521085875,226514,587444,24106,2639,263
521086166,83396,200635,2497,1837,70
521086333,465890,981622,780,1939,373
521086583,464845,1604891,3961,6149,991
521086916,66737,70350,9152,0,0
522086000,1393703,4286972,1990,13455,2562
522086250,289876,884404,13578,3166,795
522086291,2849346,10089743,84199,27708,6923
522086541,1395623,4454981,76382,13546,2866
522087000,955889,2823985,36,10301,1932
522087458,976839,2681018,1841,13639,1541
522087583,1097178,2579528,3235,20420,2003
523086041,611548,2060163,30553,6519,1638
523086208,613298,2035954,1033,6683,1327
523086500,476690,1592976,23202,5668,1341
523086666,673271,1386127,915,2713,564
523087125,420332,1005881,1581,8826,826
524086000,903268,3176815,47738,11788,2428
524086041,1375650,4445863,6845,13783,2917
524086125,903403,3238637,3247,9248,2219
524086250,1247125,3640001,2663,9785,2080
524086541,488091,1438753,48,5288,919
525085916,681761,2231660,32076,6910,1768
525086166,905324,2937287,40916,9149,2599
525086500,311186,909504,24,3360,607
525086625,477566,1253614,1730,10055,1080
525086666,464241,882662,219,1716,335
525086708,463915,1654972,1312,5126,1055
526086000,924865,2925596,34834,10395,1508
526086041,26314,27413,0,0,0
526086083,556813,1894449,46188,7373,1160
526088541,5042,5061,0,0,0
527086000,1076226,3657217,2484,11182,2369
527086083,769897,2629304,1234,8658,1640
527086166,1099888,3946647,6569,12327,2615
527086208,788748,2760438,42469,10337,2013
528085916,11481,31395,10,62,14
528086000,64159,60933,0,0,0
528086041,78175,66747,0,0,0
528086166,61313,176926,2408,1261,181
528086791,416572,1148795,53,4203,765
528086875,31748,75744,18,281,36
