TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
404073875,1487150,5261150,11432,21739,23606
404074041,1499101,4792902,12875,21655,23287
404074208,223278,596161,1162,1838,4188
404074583,980495,2305651,1747,12878,10018
404074625,158058,370707,84,1426,1360
404074833,1098473,2523675,730,11520,16507
404075083,1101315,2161105,2075,8755,14519
405074333,2062613,4316491,4177,15949,27787
405074708,2064143,5051759,1926,19675,20812
405075083,146051,310183,3137,1155,803
405075291,2065487,4671046,33841,21837,21725
405075333,2775102,7646018,15326,23101,50731
405075375,2776185,9646964,52405,41447,42160
405075458,2776605,9776694,22574,39160,48536
405075500,2776012,9619570,52765,38647,42989
406073708,2767475,9841568,22792,42529,43989
406073791,2767402,9670024,21072,42447,44410
406073833,2767999,9008882,25576,48274,40947
406074000,2768000,10187256,56252,40945,47463
406074583,2064519,4394193,4279,15936,28147
406074833,2063081,3844900,3983,23927,17577
406074916,2064488,4724539,1757,19851,28559
406075291,2064492,4315980,31222,18867,28152
407073833,2771662,10169548,21974,42181,48682
407073875,1963428,6955004,14717,28880,31975
407074083,1961281,6381228,43218,30842,28802
407074208,2773282,9728534,21368,41784,45035
407074875,1437967,3286526,1108,14887,21055
407075041,239002,481750,274,2186,1500
407075166,1432108,3212934,1016,14720,20221
407075208,1439371,3525688,1379,17488,15481
408074041,2772678,10265012,23245,41111,48036
408074208,2771991,9367581,19997,35136,48135
408074375,2772887,9293648,22942,47620,40493
408074916,2063441,5227715,1479,24473,23457
408075041,2064023,3912509,3218,23087,18449
408075333,2064924,4716271,1683,20541,30400
408075541,2064933,4802282,1801,20098,27761
409073916,2768137,9808915,20325,39618,44031
409074041,2771530,9270464,20094,38570,48186
409074166,2772273,10191258,22712,41902,48108
409074666,2772744,9384870,23349,46527,42936
409074750,2063528,5018559,34223,22623,21276
409074833,2062423,4838244,2087,21438,26790
409075041,2063454,4724287,1702,20283,29958
409075083,206150,461137,136,1440,1330
410073708,2769498,9241158,24227,47123,41339
410073791,2771049,10261568,23187,41435,47869
410073833,2771601,9638248,20732,40754,45039
410074000,2772289,9965419,20924,42614,45163
410074750,2064215,5221092,1800,25532,23973
410074833,2064141,4819385,2133,21075,26898
410074875,2063660,3907185,3339,22736,18594
410075000,2064006,4723686,1598,20698,30369
411073916,2793767,9559565,20871,40491,44450
411074083,2793842,9881710,21980,41172,46194
411074375,2795407,10091669,21375,42225,46732
411074541,2796049,9077069,22597,46548,41167
411075291,2064546,4560217,1709,19888,29479
411075375,2065017,4899557,2366,21727,25385
411075416,231776,459276,89,2585,2345
411075500,2065285,4124388,3025,22944,19119
412073708,2985685,10292463,24122,49083,44914
412073791,546828,2006594,3319,7773,8666
412073833,2986453,10824201,22764,44645,47958
412074250,363678,799757,377,5007,4875
412074333,549869,1396596,3046,6460,91
413073791,135012,495400,651,2145,1801
413074041,1163141,4194134,9278,22524,19872
413074166,27524,52241,58,246,592
413074541,16372,30079,11,213,195
413074708,15799,17820,8,39,12
414073916,564798,1484178,2808,4025,10762
414074083,429336,1457269,3317,6413,7117
414074208,567307,1870273,4592,9316,8536
414074625,609801,1005089,574,1013,2576
414074750,434990,760482,790,3539,5182
414075000,381808,777619,556,4011,3523
414075208,396548,842569,559,5278,4895
414075291,413789,833576,397,4181,5144
415074041,2986579,8068142,17568,20372,59389
415074333,2989579,8177999,17436,21527,59281
415074500,2989114,9881045,24969,50956,45033
415074625,2989957,9501103,21195,31188,57943
415075291,323759,781852,242,3232,2939
415075541,2065832,4245298,4195,15693,30106
415075666,1651112,3448165,33747,16718,17829
416073750,1902421,5184705,11353,14305,37008
416073791,109932,274555,645,1260,2002
416073833,72699,172131,326,1143,1481
417073750,600691,1693039,35883,6308,7036
417073875,701258,1428687,3705,4370,6582
417073958,2957410,7240300,14256,18524,48472
417074541,497541,1079305,365,4880,7021
417074750,737577,1489294,1529,5553,10115
417074833,308992,577912,213,2865,5073
418073708,1930156,5274231,11400,14522,38223
418073791,725721,2287057,5385,6307,13568
418073875,2743703,8472380,19752,28384,53631
418074125,2161476,5211258,6734,14976,17272
419073791,2267420,5074011,13328,13368,34487
419073875,1809757,5771623,14599,18944,33196
419073916,1734929,4543535,9843,12756,33886
419074083,1690813,5316189,43362,14680,28155
419074750,1356358,2744867,2528,11078,19630
419074916,1583038,3540424,33864,13634,10968
419075041,1546130,3069459,3087,13430,21742
419075083,410983,586413,32947,1824,1741
420073750,2988196,7999995,21655,23868,63264
420073833,2987503,9591302,21906,28935,58224
420073875,2988112,7881077,16433,20883,57733
420074000,2988681,10080307,56248,30696,54805
420074791,2063636,4261503,4170,16788,30493
420075041,2064245,5725685,1348,19609,8763
420076125,2066612,4713881,2881,20002,21714
420076833,2066604,3138112,991,11698,5018
421073791,550541,1883273,4833,5408,10269
421073916,280146,831630,1966,3293,5143
421074250,2989360,9532136,21329,24605,61547
421074416,469406,1470945,4213,4524,6891
421075166,450598,971705,500,4491,6092
421075208,357783,718792,637,3181,5099
421075458,2065412,4236839,3754,16509,30712
421075541,2065067,4420204,1431,18936,27450
422073791,2695276,9063579,20696,28452,51672
422073958,2987938,9802046,53800,31256,46103
422074250,2802309,8943804,19525,23439,58659
422074750,2543620,8891117,53266,25831,47187
422074958,2063455,5020470,1293,20600,27383
422075333,2063545,4930794,1512,21658,27796
422075500,2064249,4315360,4097,17213,30594
422075833,2064568,4146233,3546,15518,26095
423073750,2987511,9732863,21269,29801,50259
423073875,2987012,9911183,21882,27078,58678
423074208,2986454,9790564,20729,26143,60118
423074333,2989803,10128967,22509,31700,57625
423075125,2064445,4759960,34012,19014,26486
423075250,2062994,4769258,2226,19162,22607
423075291,412675,798715,832,3794,5868
424073666,2986164,10034281,22739,30482,58324
424073708,2987709,10375820,23703,32543,53051
424073875,2988560,9555722,21566,28729,52354
424074375,2062155,4337098,4206,16573,30493
424074583,2062963,4888728,1289,20242,29630
424074666,719010,1828324,11571,6608,7326
424074833,757576,1626925,366,6971,11964
425073791,2987789,9519685,20732,29146,51961
425073916,2988782,10137087,22901,30745,57569
425074208,2989681,9876110,22706,29170,59463
425074416,2989968,9144150,54091,29431,48370
425075000,282863,533861,466,2576,4290
425075125,2065113,5063885,1533,21772,26544
425075291,2065036,4877539,1822,20111,28803
426074458,2062541,4205108,4012,15713,30883
426074541,2062498,4993942,1568,20870,27833
426075000,2990210,10424470,24512,34686,53609
426075083,2063376,4976251,1524,20428,28406
426075333,2991826,7141800,44277,21735,26910
426075458,2990672,7455658,18060,22682,43338
427073666,2983483,8145751,17619,20328,57775
427073750,2984415,9937014,21611,28718,56140
427073916,2984735,9205941,19882,28093,53044
427074083,2984494,8014613,17576,22519,59969
427074625,2064037,5118505,1718,22581,26126
427074666,2063305,5348337,1372,23729,23151
427074750,487067,1157968,355,5193,6145
427074916,2063935,5127960,1834,20880,26836
428073750,135716,455108,712,1746,1961
428073916,2988615,9605659,58070,35296,47161
428074083,2988115,7964386,16980,21768,49689
428074666,81712,119253,106,923,718
428074833,2064315,5079293,1147,20624,27643
428075166,2064622,5209964,1623,23850,23431
428075291,2991977,8195008,45771,26868,29484
428075333,2065689,4945564,1448,19944,28210
429073666,179171,493082,1448,1595,3460
429073708,792270,2563271,4310,7697,14988
429073833,51948,169764,1471,851,581
429074000,378676,848377,991,2145,3251
429074666,649295,1505366,511,7526,8389
429074791,716275,1568261,525,6023,7749
429074833,689254,1320883,1241,5746,9488
430073625,2240343,6182317,16375,18090,45562
430073791,2383797,7419985,32594,17084,45233
430073916,2988492,9827002,18412,31869,54166
430074083,2824125,8928894,19100,27074,54701
430074583,1329662,2700321,2497,10985,20118
430074666,1210487,2894480,529,11476,17300
430075125,1351714,2948157,33443,12315,16340
430075166,2064736,4781980,1467,20202,26317
431074125,2988170,10089647,22684,29882,57643
431074291,2989523,9398264,35832,23647,56830
431074458,2990447,8116374,24515,22997,61264
431075083,2063950,5222755,1583,21638,25567
431075166,2991194,7163130,44229,24531,22549
431075458,555276,1279689,257,5389,7699
431075500,2064987,4905751,2011,21444,27280
432073708,2984195,8197035,17323,21653,59552
432073875,2986724,9749402,23593,30283,57312
432074000,2987597,10246385,22552,30496,56253
432074583,2062366,4994064,1335,21395,27903
432074750,2062541,5043487,1545,20165,27166
432074916,2989330,8999063,22084,27372,50778
432075000,2063811,5055685,1543,21653,27036
433073750,2988165,8084699,17894,21050,58115
433073875,2988116,9591606,21548,27756,57938
433074125,2985838,9523923,53941,28888,56659
433074416,2988964,9158923,54931,35986,40695
433075000,2064898,4956146,1493,20548,25485
433075083,552666,1021830,1062,5168,8228
433075166,2064922,4930274,1624,21005,27772
434074125,2989108,8783622,21167,24989,54976
434074250,2988358,10131376,22438,31288,55503
434074541,2990043,9578779,22119,26832,59184
434074750,2989317,7619040,17369,17721,50664
434075291,2064252,5081313,1728,21692,25203
434075375,2064688,4212424,4166,16360,30258
435073791,1361086,3656889,8384,9800,27250
435073958,1355553,4821480,10259,17596,21528
435074041,1358864,4410862,7983,13635,25769
435074541,895928,2071663,581,8376,13021
435074666,658089,1412089,545,7187,7964
435074958,797407,1221881,7039,5925,4088
436073791,557222,1812268,3244,6426,10280
436073916,161281,488361,1928,1961,3383
436074083,692332,2387103,5394,8136,12385
436074708,167479,273144,0,0,0
436074750,98276,203675,86,1200,1218
436075125,97111,218392,20,1092,1571
436075291,460751,1056607,428,4639,5797
436075333,473359,1065869,375,4553,5727
437073750,1748120,5659948,11522,16410,33860
437073833,1355403,4340261,11066,14730,26354
437074041,2986217,8194131,19265,20233,56157
437074208,1441936,4343610,43490,15908,24615
437074833,2063392,5017741,1512,21420,29019
437074958,2063259,5035241,1151,22457,24280
437075000,527451,1155574,295,5417,6813
437075125,2063705,4690358,28183,18587,25860
438073791,561573,1530173,3550,4374,10847
438073916,2988385,9371243,19342,25894,60359
438074083,2987747,6966468,16388,22926,35328
438074500,2063418,4623487,33954,18904,25564
438074916,2063792,4907701,1277,21116,27849
438075000,2063855,4796665,8162,20473,25755
439073791,2971972,10027223,21150,31153,56212
439073875,1143222,3107410,7267,12271,16962
439074041,2714830,7481907,52303,27536,41719
439074208,771001,2563984,6980,8122,13440
439074875,517420,1054291,1301,3743,8065
439075000,711584,1519000,369,6895,8792
439075041,783373,1845777,750,7920,10480
439075083,747471,1734304,482,7274,10288
440074083,2988652,9873492,54656,30176,56553
440074375,2988615,9686047,19833,29138,59700
440075000,2063979,4972386,1803,21366,26263
440075208,2064428,5075842,1397,21232,26799
440075500,2992404,7752922,13332,17298,44547
440075541,2064921,4976512,1177,20560,26944
440075583,2993285,10277024,23950,31861,54004
440075625,2065557,4312410,5152,16132,32095
441074000,2983620,10180532,20528,30143,53323
441074166,2984198,7997032,15677,21162,56918
441074583,2989141,9968094,22765,32540,55525
441074666,2989002,7457139,45410,22594,26103
441075250,2064586,4818216,1816,20402,28225
441075375,701784,1571815,483,6323,9923
441075875,2064363,4048967,4263,14862,26509
441076000,2064946,4844669,34469,26081,12646
442073833,996310,1562987,1117,5503,1902
442074166,298019,916298,1346,3906,4654
442074708,532691,1010900,1493,4670,7775
442075041,595737,1381096,517,6462,7378
442075125,701068,1635725,529,6555,8108
442075291,793875,2643089,4085,7414,14709
442075333,401155,993931,1836,4959,37
443073833,2987672,8133319,19110,22360,58572
443073875,2193132,5914205,12860,15546,43764
443074041,2889523,9456593,20607,28046,55610
443074541,2989187,9461958,23131,30543,54024
443074583,795574,1644830,2054,6235,12382
443075000,2063264,4735958,1560,20179,31661
443075333,2064359,4904552,1145,20372,28814
444073666,2985501,10338302,23190,36212,45826
444073791,2987369,9880962,21270,27878,58337
444073833,2988025,8025861,20046,20944,60381
444074125,2989289,8080720,17532,21582,59302
444074625,2064231,4312395,4525,16607,32283
444074791,2063674,4714175,33798,16277,23295
444074875,2063151,4963438,1323,20199,28531
444075041,2063593,4985607,1309,21891,26884
445073916,2988789,9498075,22921,32287,54478
445074041,2988810,9842204,22096,28501,57691
445074250,2988302,8085838,18274,23578,49122
445074583,2063010,4981327,1348,19953,27388
445074791,2063911,4718611,1439,17021,28354
445074875,782268,1628972,1800,6700,11643
445075041,2991640,8197908,18605,23418,53697
445075125,2064565,4905905,1493,20672,28592
446073875,2987095,10204382,54631,29629,55933
446074000,2984995,9799515,53785,27056,58687
446074291,2988872,9536530,54057,29119,58296
446074541,2989721,8864132,54640,33622,50683
446075166,2064054,4927548,1218,19854,28685
446075375,2065568,5077181,1123,20945,27446
447073791,551426,973230,1285,1326,3934
447073916,547161,1893275,4684,5537,9491
447074000,2986222,6929563,15146,22908,39054
447074541,363849,846064,368,4144,5142
447074833,441802,1004090,385,4768,5292
447074875,366605,843326,81,2723,4709
447075041,665138,1601761,363,6301,7518
448073916,2988555,7949891,21957,22931,64918
448074041,2988576,10287009,21906,30084,56402
448074333,2989658,8119742,17769,21706,58342
448074375,2989460,10284292,55067,36114,53275
448074875,2064198,5099178,1137,21318,26858
448075083,2065263,5326266,1173,22406,27339
448075125,2064660,4974935,1381,20424,27971
448075208,2064542,4875021,1215,20225,28556
449073833,2987698,8173745,23510,23500,62095
449073958,571863,2063658,3744,7895,8418
449074375,2987777,8172911,20212,23261,58461
449074416,2989081,10597981,23568,34660,52017
449075041,2063907,5151457,1354,22474,28562
449075083,387145,871894,291,3949,5434
449075250,2064237,4695764,1250,18815,28640
450073750,2986476,9798572,56043,30471,52948
450073958,263261,669132,1734,3378,12
450074041,723558,2275808,5611,10018,13620
450074500,157591,425216,6,983,1597
450074875,160485,313144,224,2030,2608
450074916,149763,370334,228,1570,1439
450075125,156650,332463,156,2220,2411
451073958,1086549,3584661,7114,12329,19345
451074125,1289214,2524265,4701,5138,13360
451074250,49817,158421,483,938,602
451074916,1235072,3011015,685,12323,15657
451075000,821677,1945880,640,8338,10744
451075291,1290847,4303937,9335,13958,24106
451075416,904244,2238759,780,11580,11508
452073916,2400070,6607558,16537,19357,49677
452074041,2616993,8381532,16297,26213,50129
452074333,2989263,9917402,21124,33782,53953
452074500,2988803,10185663,22687,32517,56830
452075083,2063317,5255286,1055,22006,27564
452075250,2064906,4751798,1493,20251,30428
452075333,2064113,4792662,1112,20319,30074
453073791,2986367,9779433,23116,30659,52116
453074041,2988462,8155412,24727,23588,62634
453074583,2062573,5163289,1078,21333,26753
453074708,2062918,4994631,1382,21117,27599
453075041,1144766,2884748,707,11879,14130
453075166,2991312,9174454,52076,26922,56250
453075291,2990359,9675607,18923,29326,57659
454073750,2983472,10218468,21706,33398,55895
454073833,2988187,9383825,21481,27137,54927
454073958,2987542,8031480,21755,24238,52483
454074333,729190,1848242,353,7170,8836
454074458,629778,1666306,348,7035,5050
454074750,652467,1557343,505,7192,8833
454074875,333651,775315,218,3048,4261
455073750,2276309,7441365,15300,24398,38494
455074083,2116907,5549319,13381,15530,43374
455074541,2494132,7951972,52730,26219,45566
455074791,2195393,7658157,17772,23516,40672
455074875,2064961,5052030,1455,21818,28030
455075375,2065818,5194917,1268,22169,25740
455075541,981046,1495622,410,6732,70
455075583,2065434,5105111,1315,23030,24358
456073666,2986789,7955369,18911,21302,59466
456073708,2985554,9891482,22909,27998,56340
456073791,2985020,10204609,22422,30158,54882
456073833,2988298,10262384,20651,32721,47526
456074875,2062157,3965591,3698,13488,22118
456074958,2062355,5439916,1184,24432,24773
456076833,2065462,3593339,34183,16682,8816
457073875,9195,17580,76,133,73
457074166,232800,599658,1332,1835,4200
457074541,18815,44472,13,144,130
457074708,17498,31465,14,328,165
457074916,491035,1314701,1515,7855,49
457075041,64485,84998,0,0,0
458073875,2250565,6085651,16277,16811,43631
458074083,2322625,6004404,12313,15950,41786
458074125,1632175,5044006,44762,19730,25867
458074750,1616555,3262939,3717,13887,23877
458074833,1554409,3827355,1185,17320,19895
458075041,1146013,2313854,2004,9531,16233
458075125,1590438,2569618,33445,13556,5265
459073791,1157302,3182912,9240,9604,23505
459073958,2988367,8143929,17889,20549,59422
459074416,916821,2242409,490,9174,11040
459074500,828907,1641843,1652,7139,11753
459074541,1172794,2612141,4616,5777,15659
459074625,2989967,10509805,23456,37952,50726
459074666,774510,1560865,1471,6998,10535
460073750,2987775,8308745,24712,24436,59954
460073875,2985988,7990114,16754,21694,57299
460074041,2988269,7975215,17255,21220,61012
460074500,2063609,4156563,4031,16321,29966
460074666,2064594,5116468,1370,22470,25790
460074833,2988654,10557643,21279,41613,50069
460075166,2065173,4273522,4242,17922,28495
461074041,2985606,10372180,24386,40647,54177
461074208,2989450,9549764,23376,29067,53251
461074375,2989416,8125211,18560,21564,58502
461074958,2990678,8915826,20859,26174,55169
461075166,2065369,4936035,2702,20825,25959
461075375,2065437,4946062,1477,20603,26628
461075541,929960,1810274,1858,7114,13769
461075583,2065065,5199827,1141,21118,27467
462073958,2987880,10075764,21574,32232,58175
462074250,2987744,9462046,22502,28326,59080
462074708,2062276,4596051,33860,17956,25947
462074833,2062605,4246346,4272,16391,31718
462074875,2990077,9865068,55289,27392,53464
462074916,2988080,9546857,55453,26600,58578
462075041,2063850,5499196,1429,24244,21837
463073875,2986938,9685983,55131,27030,59855
463074416,2063073,4303479,3889,16323,31199
463074458,2986820,9601018,20294,25725,55866
463074625,2063770,5279736,1587,24229,22972
463074875,2990706,10069972,23034,31448,55758
463075291,936603,2175539,646,10555,11849
464073708,2987574,10221544,24323,32722,55576
464073791,2985515,10017202,22599,29268,57349
464073916,2986381,9405075,21552,26309,57705
464074458,2986388,9435664,53399,27786,51807
464074583,2062534,5242530,1153,23064,24773
464074708,2064236,5126209,1503,21842,26420
464074833,2064869,4844258,2867,20284,27162
465073916,699889,1004023,617,763,1860
465074208,393278,1327695,2207,4718,7145
465074708,1059863,2621437,739,10980,12985
465074958,2064384,5285566,1623,22628,22039
465075166,435503,1429894,2707,4096,8267
465075208,699377,2319634,5702,8053,12722
465075250,1004948,2321916,651,10409,14673
465075333,498997,1062664,411,4526,6029
466073791,2071634,7023536,15845,24098,37104
466074125,2133065,5086006,5657,15096,13920
466074166,833705,2295193,4477,6261,16403
466074333,2197262,7055713,17038,23275,41403
466074916,1634269,4110603,1190,17526,20579
466074958,1633895,3773932,17236,15640,21015
466075125,1526990,3693856,879,16728,21583
466075208,1621324,3638074,929,15338,25056
467073875,671585,2121820,4939,5447,11766
467074166,1626785,5450395,11304,17437,31463
467074500,2063007,4971408,1783,22114,28028
467074666,2063467,5331725,2241,21348,24829
467074791,1089208,2591234,692,11558,14949
467074958,1813749,4979076,10243,12795,35129
467075000,2008345,5516299,12460,15005,39551
468073750,2984328,8220178,18516,22314,58556
468073875,2987269,10361404,24884,34764,55955
468074000,2985268,9422011,21791,26949,55913
468074333,2989573,9300006,20554,20338,57043
468074458,2064013,5058475,1522,21371,27338
468074833,2064218,5211815,1236,20924,26087
468074958,2063995,5129148,1169,23842,23757
469073708,2988022,9486437,21386,27766,58457
469073750,2987846,10154671,22491,29569,56967
469073833,2987604,9706190,55115,27521,59919
469073958,2987024,9148502,20078,25855,57533
469074791,2064251,4922180,1564,20640,28263
469075541,1966138,4892643,1586,20613,24876
469075708,1091647,2656965,626,11909,14466
469076666,2066384,3451473,33796,13882,7964
470073916,2987852,9633902,21231,27218,57094
470074083,2989170,10441799,57216,36689,55570
470074250,2989464,9934229,22721,28448,59295
470074416,2989712,10049297,21770,28387,58560
470075166,2062962,4873577,1185,21356,31111
470075208,2065176,4913450,1657,20999,29214
470075375,2063562,4893380,2195,20402,29057
470075416,2062262,4098333,3709,14075,26399
471073666,298822,670623,1606,1659,4191
471073750,200574,552919,859,2881,4005
471073791,2987245,10134512,22519,29438,58267
471073875,288199,985241,2572,3947,4468
471074416,150457,299885,266,1536,2007
471074458,145452,278196,132,1724,2652
472073958,175916,464040,921,1423,3455
472074125,246205,651188,1098,1980,5204
472074250,665683,1430105,2369,2771,8076
472074416,640036,1619349,1817,8465,69
472074833,444354,1062843,321,4658,5985
472075083,2065311,4082483,3997,16052,29886
472075208,1121129,2561684,941,11824,13659
473074000,2986925,7283825,16263,17824,46292
473074166,2988311,8071851,17042,21649,58607
473074333,2989315,8134345,17660,21728,57060
473075000,2063886,4993966,1250,22063,30914
473075125,2064298,4259721,4091,16473,29932
473075458,1143426,2827283,580,12313,16483
473075500,2991772,8664319,22315,20714,63622
473075666,2065047,5051802,1145,21893,26188
474073791,2986283,8204712,16069,22270,58829
474073833,2987490,8169034,18948,23045,60275
474074041,2983715,8939491,23292,20082,62870
474074125,2987568,8668314,20878,25699,53474
474074708,2062454,5190132,1228,21622,28657
474074833,2062331,5084825,1128,23166,25968
474075000,2063994,4760406,1117,19232,34075
474075125,2063719,4045716,3643,15059,27368
475073791,2987451,9707339,55351,30318,55079
475073958,2988616,9042714,22212,28882,52821
475074250,2989324,8715665,24145,26665,56904
475074416,2989191,9322707,38979,25170,56148
475075125,1114290,2806710,780,12092,13817
475075250,1050401,2503330,522,9969,14000
475075333,875012,2050255,608,8484,11590
476074041,2988923,10034695,24654,33249,55617
476074208,2987561,10085806,37692,27064,54289
476074416,2988655,9635772,54057,31762,55606
476074541,2989965,9980383,54343,30517,57372
476075291,2064147,5076201,1205,21916,28343
476075333,2064510,5228584,1774,23410,26196
476075375,2064061,4796717,1381,20580,31133
477073833,2986857,9771412,21933,28187,58742
477073916,2986506,9752135,19365,29837,55527
477074041,2986525,10384424,23028,30259,53601
477074208,2988409,10082334,24299,31457,54261
477074708,1698588,3927794,944,15148,23621
477074875,1753894,4456084,1092,18299,21919
477074958,1213912,2896957,33570,12242,15124
478073750,2986646,9804935,22402,30601,55919
478073833,59326,52813,0,0,0
478073875,57897,227521,77,427,787
478073916,2988066,9465320,22620,29556,57789
478074416,523835,1144165,347,5202,7050
478074583,28047,39169,38,201,379
479073666,762807,2413137,5112,7945,14550
479073750,876244,2375383,4939,6743,17394
479073833,2316064,7638125,18843,30087,43812
479074000,897282,2103181,921,8411,51
479074666,1606178,3801718,1001,16442,21990
479074750,625549,1520938,608,7204,6601
479074833,1611641,3870251,907,15447,21996
479075000,1608547,3106362,34071,13848,15745
480073750,427297,1153348,3078,3834,8501
480073791,816830,2492634,6020,10126,14464
480073833,316509,967903,2593,3932,6244
480074583,312700,773683,240,2831,3194
480074916,382365,952833,237,3788,3687
480075041,242492,471945,477,2273,3002
480075208,442246,943097,1675,2346,5821
480075250,269713,610646,86,2374,4024
481074041,2988504,9973670,21903,30337,58505
481074125,1598488,5060470,10902,16395,28610
481074291,2989677,8055349,19555,22465,60185
481074791,1293409,3095545,660,12479,19019
481075000,2063920,4280827,4043,16400,30229
481075291,2988220,7892464,16372,21030,56704
481075375,2064819,5118495,1210,22089,27040
481075500,1783081,4369573,940,19695,24792
482073958,2984280,8049355,17520,21444,58503
482074041,2987977,9990261,22279,34746,52311
482074208,2987887,8344588,19722,24831,58109
482074625,253723,615569,256,2476,3134
482074833,2063199,4903975,1242,19821,29165
482075041,2991105,8671057,51089,28380,30657
482075083,2064385,3986007,3842,16530,28682
483073750,2984445,8160703,18765,22626,59575
483073791,2986969,10544868,57315,35780,53721
483073875,2987582,9505883,21232,29691,57370
483073958,2988076,9055307,20481,26135,56540
483074875,866458,2073609,610,8558,11499
483074958,635158,1546750,678,7084,8238
483075083,1149113,2988549,694,12513,13929
484073750,78870,234900,588,1031,822
484073875,2988226,10199479,22879,30986,57182
484074208,2988736,9234407,51773,21095,61514
484074291,260009,874035,1975,2581,5150
484074833,66906,132135,34,688,1219
484074916,67933,128612,27,658,1145
485073833,71447,183781,684,923,1513
485074000,71862,157518,183,1072,7
485074125,15207,19747,0,0,0
485074375,13314,35866,14,76,128
485074791,32933,72861,5,209,239
485074875,30982,28840,24,215,92
486073750,274586,734815,1508,2105,5151
486073791,995537,3295200,7720,11793,17802
486073833,1089093,3657861,7942,10819,20499
486074416,850676,1983586,645,9670,12021
486074833,737363,1794990,838,8663,9241
486074916,175138,335972,314,1828,2342
486075125,1095973,2418238,4879,5041,12587
486075208,739422,1841609,547,9126,8707
487073666,2987845,8211814,18539,21250,58693
487073750,2332494,7459843,51483,27691,43030
487074166,2658640,8735948,19034,24997,52891
487074375,2384848,6591938,16192,18399,46770
487074916,2063529,5079214,1434,24490,26398
487075041,1420333,2934720,2742,11666,20020
487075208,2064902,5374797,1343,22927,23259
487075333,2065917,5145976,1360,22183,27124
488074000,2987485,9775381,22652,27497,59482
488074375,2989414,7153881,9829,20184,28159
488074416,2988217,8186020,20865,22499,58915
488075000,2063664,5130736,1332,22767,28088
488075041,2064337,5072352,1328,20599,27174
488075166,2064260,4042402,4045,15406,30357
488075250,2063792,5199142,1349,22862,27211
489073791,2444611,7652597,50057,21833,46324
489073958,2915892,9836651,22070,28992,56305
489074291,60141,150642,198,1073,986
489074416,67309,247522,94,533,987
489074958,13772,9999,5,15,1
489075083,1463300,2827811,2406,12156,20527
490074000,2988215,9893465,21014,30940,59544
490074166,2987324,10596267,23862,34311,52014
490074458,2989929,9558743,20619,26669,55941
490075166,2064194,4784676,33914,19180,24294
490075208,370051,919907,330,3668,4032
490075333,2991117,7966914,19008,22239,54840
490075375,2064577,4218896,4054,16081,30321
491074125,2987966,10996105,24342,34380,50783
491074416,2985418,8972491,51226,20339,54800
491074958,2063622,4959790,1306,21338,28959
491075041,2063981,4974846,1275,20196,28231
491075500,2991269,9605003,23277,29243,55473
491075583,1526571,3470469,881,14754,22808
491075666,2992716,7340252,47503,21680,34964
491075791,2064829,3892872,3458,15310,23870
492073833,2982578,8338058,20499,21363,59384
492073916,2983294,9542374,21848,27873,54706
