TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
430059000,129133,358955,3241,4507,116
430059125,931426,2954251,5859,7318,48
430059541,71871,196595,298,967,4
430059750,68594,157749,268,1725,185
430059958,73230,129482,415,1609,118
430062208,1757,3926,0,0,0
431058833,172287,497560,13388,2201,396
431058916,1446062,5107060,12692,12087,56
431059041,1441758,4919802,71858,16534,3859
431059750,4859,4212,0,0,0
432059125,38759,131965,324,1003,0
432059250,46171,46599,0,0,0
432059541,44133,124784,39,103,20
432059708,189224,203315,0,0,0
432060125,24295,49182,66,715,8
432060250,116221,240636,288,1452,3
432060291,47652,80316,267,973,100
433058833,397897,1486554,3672,4229,22
433059041,381660,745021,581,768,12
433059208,1396482,4642308,52932,14382,1333
434058958,351743,668404,1084,1120,13
434059000,257801,840426,29374,2680,611
434059208,187060,644318,1464,1788,7
434059333,349311,1187612,2918,3577,17
434060000,258441,619804,1004,5630,362
434060083,45324,118607,141,1157,44
434060458,1470012,3763960,23255,24319,1334
434060500,1492068,3321095,21439,27038,1954
435058958,2986767,10219889,115552,30105,4668
435059041,217003,789262,1843,2426,12
435059083,489020,1668647,25182,4725,1344
436059000,163055,323042,503,709,6
436059083,81056,282636,618,1020,1
436059250,181037,587890,1387,2170,8
436059666,104336,253883,549,2464,219
436059791,47657,73578,68,784,0
436059958,69295,118440,118,1060,1
437059041,2988164,10981769,69032,29509,1108
437059166,2987763,10167715,106064,28707,4214
437059500,2988832,10287285,26181,27569,335
437059625,77374,208384,2767,1477,177
437060750,2065562,5772626,25013,23791,612
437060833,2065905,5632458,10773,41910,4042
437060875,2065357,5650772,25256,25234,818
438058916,747192,2122576,4168,4785,22
438059000,332724,1183724,2174,3894,15
439058833,25580,90133,107,311,0
439059041,128628,169689,0,0,0
439059083,27143,30909,0,0,0
439059250,130340,393831,848,1425,7
439059708,103111,206098,375,2139,111
439059750,80958,199172,217,488,3
440059000,260751,887001,1555,3147,6
440059166,126531,450065,961,1872,7
440059541,968629,3175652,57244,9997,1825
440059708,1012691,3527967,63768,12133,2183
440060208,174070,472602,591,1917,8
440060416,186932,482015,732,4164,378
440060500,201601,540870,815,2065,7
441059000,1052581,3530645,61197,25531,3143
441059083,609635,1952129,26850,6709,1610
441059125,217944,760013,1643,2118,7
441059166,758269,2393926,4731,5772,27
441059833,418666,904681,2099,9636,836
441059875,419769,1080072,1440,9564,787
442058916,240438,811261,28622,3683,552
442058958,1209729,4260265,9500,11238,56
442059000,932949,3071007,42501,10413,2692
442059041,20993,60791,164,703,0
443059041,832902,2469736,5611,5820,28
443059166,508525,1722517,3616,4998,17
443059458,695438,2382339,36268,7162,1969
443059625,639649,2368375,6070,6179,44
443060083,416967,1167476,1624,3822,7
443063458,422155,1073408,1888,9498,831
444059041,2172592,6737064,13378,15561,73
444059208,1771871,5723104,71085,18101,2411
444059250,8201,6605,0,0,0
444059833,1456286,3604748,15032,31116,2272
445058916,1366860,4369161,9133,10544,56
445058958,122932,382348,6246,1885,313
445059000,227535,841279,1749,2819,3
445059041,1222320,4218965,65494,14758,3367
446059250,21414,36219,9721,455,18
446059333,226654,827922,1884,2687,4
446059416,138537,309085,19181,1591,125
446059500,322638,1178477,2969,3148,18
447058958,1122811,2328718,3869,4790,29
447059000,819098,2154961,4073,4250,25
447059083,601385,1856663,25969,6104,1534
447059166,1109676,4054835,13232,11810,167
447059833,407944,1036790,1946,8657,755
447059958,528379,1271366,18028,9489,684
447060041,539763,1612040,2319,4975,17
447060083,533753,1403806,1970,11357,913
448058916,416183,1159078,2246,2701,12
448058958,5984,7928,0,0,0
448059041,3722,4822,0,0,0
448059083,5701,5093,0,0,0
448059625,12384,24910,15,265,0
448059666,17370,35231,13,376,0
449059000,1282972,4256768,9715,9644,45
449059083,178900,590668,1193,1839,5
450059083,1272148,3869636,7656,9168,48
450059416,476509,1479434,36882,4949,596
450059541,1156758,3722262,50861,12068,2875
450059791,342313,1194064,2498,3789,25
450060125,235381,607296,810,5304,342
451058958,180635,506885,6562,2697,159
451059083,183856,226345,0,0,0
451059500,19813,50095,53,653,8
451059625,14348,21899,99,330,69
452058958,176080,550496,8683,2247,498
452059000,434260,1617691,3738,4525,29
452059083,291911,1034018,2175,3214,10
452059125,318765,1105776,17345,3653,982
453058958,1352277,4371084,9761,10170,48
453059000,1352492,4538862,76010,14641,2875
453059083,586205,2189704,5426,5664,24
453059125,493640,1817731,4397,5335,31
454058958,776207,2330219,4993,5131,29
454059083,617171,2285417,5257,6173,34
454059125,773883,2624333,6421,7548,24
454059291,2194934,7669836,17829,19663,86
454059625,425978,968326,17847,7456,542
454059750,424910,1064411,1519,9399,976
455059125,444458,1245456,2661,2750,22
455059208,500499,1564255,37230,5861,934
455059333,409293,1513188,3756,3868,7
455060041,274501,688306,925,6121,688
455060208,279476,709924,1108,6184,373
455060291,284425,771905,969,6090,738
456058916,479450,1553906,38576,5716,1012
456059000,486388,1790857,3787,5015,19
456059041,661823,1827910,3552,3860,12
456059125,150231,502105,1144,1978,3
457058916,202703,613894,9188,2623,536
457059000,148757,421788,5302,2415,128
457059166,159536,164094,0,0,0
457059208,205170,252202,0,0,0
457059750,85053,169260,313,1809,174
457060000,89773,200023,322,670,5
457060083,89017,219969,278,1220,4
458059000,205962,606478,8376,2792,513
458059083,2646317,9070170,81830,26122,2574
458059333,211380,338474,403,575,7
458059916,137308,174576,13351,950,67
458060041,162652,474093,688,1264,0
458060291,69869,225068,310,1173,4
458060375,136822,269335,605,2101,52
459058958,96332,310998,4269,1803,208
459059000,688280,2568557,6351,6575,32
459059083,832040,2695226,6147,6180,38
460058958,445586,1075903,1733,2102,14
460059041,201677,624721,9523,2721,532
460059083,103630,338308,773,1535,1
460059125,438906,1524937,23562,5161,1330
460059583,142351,363588,576,1586,4
460059708,131328,176631,14348,901,22
461059208,265596,442580,186,507,7
461059375,255703,870071,13602,3554,590
461059541,497493,1589300,22917,5843,986
461059666,122949,417230,804,1770,2
461060083,83787,230707,342,544,1
461060208,83137,219051,242,537,3
462059333,113205,119394,16278,66,7
462059625,166919,392969,6041,1991,332
462059750,319394,1178848,2545,3531,11
462060041,324429,333786,103,135,3
462060208,381745,1054310,2304,2409,15
462060458,114534,328328,476,881,6
463059041,476761,1102668,1541,1548,13
463059083,530730,1772606,27678,5870,1306
463059291,196739,606546,13400,2228,485
463059416,119745,431602,993,1244,5
463060041,134489,317690,525,3080,322
463060083,135023,389134,697,1290,3
463060166,104468,219626,584,2487,151
464058916,335316,1065567,29362,3495,299
464059041,296123,797534,26140,2854,553
464059083,295947,1014916,2024,3212,5
465058875,58610,202540,507,780,2
465058916,1637708,5443145,11127,13240,61
465058958,141004,487198,1116,1932,3
465059375,29258,66086,57,738,8
465059458,29224,52913,49,434,0
465059500,85764,109586,0,0,0
466058958,1168974,3842417,67762,22700,3248
466059083,1100580,3738460,8610,8701,54
466059333,1179640,3997871,9597,9318,38
466059500,1101927,3817433,60747,15242,3088
466060083,795303,1842641,3981,18169,1401
466060125,753177,1888346,2648,6471,25
466060375,774993,1739135,19029,14246,931
467059083,94638,244822,26,87,22
467059208,92750,269228,641,1285,7
467059375,95834,95951,0,0,0
467059833,78784,149250,340,1612,91
467059958,56926,117212,372,1353,119
467060166,58125,99448,266,1241,118
468058875,157174,500955,8313,1907,427
468058958,302118,603313,687,950,11
468059000,121497,385709,6278,1790,225
468059166,246697,912914,2112,2674,9
468059500,111630,203842,894,2484,109
469059000,835436,2744990,39344,9157,1963
469059083,425791,1311017,2898,2984,13
469059291,392638,1442807,3759,4000,9
469059416,916327,3397461,8530,8976,36
469060083,273784,697648,1093,6489,381
469060125,278250,803989,1183,2501,6
469060166,267461,676348,950,5631,568
470058958,1144251,3598282,8145,8839,41
470059041,55405,157104,2070,1253,141
470059125,244080,824013,12652,3200,716
470059250,213229,603037,24196,2967,438
470059666,167192,199277,13631,1333,123
471058916,504562,1184492,2228,2676,18
471059000,540604,1779751,3531,5058,20
471059125,692102,1371021,2856,2716,15
471059375,545460,1422156,2762,3177,15
471059750,382077,964189,1585,8070,748
472059333,684244,2333075,5215,6630,26
472059500,685103,1800246,3489,3725,20
472060041,584098,1505991,1983,5197,17
472060125,857029,3073633,12613,10359,214
472060250,530246,1536863,1989,5556,19
472060291,858546,2409120,5399,5053,25
473059000,1250115,4090150,71068,13368,2855
473059166,1653800,5467425,11700,12510,57
473059333,1250887,4177421,9035,10578,44
473059625,1526255,5608470,21592,15102,245
473059958,855823,2544632,3531,7399,24
473060083,875558,2258150,3435,19222,1326
474059000,907917,2290081,4061,5095,24
474059083,8520,21939,55,227,0
474059125,779913,2500089,36423,8163,2023
474059166,14843,18261,0,0,0
475058875,61744,225086,410,682,3
475058958,80526,281573,588,1439,3
475059041,198449,584760,7611,3148,208
475059166,124318,176148,0,0,0
475059416,39236,95511,101,841,0
476059208,1482847,5541570,13624,13663,67
476059291,14648,27140,98,415,0
476059500,1583601,5362556,12093,12185,53
476059541,1493826,4389848,9150,9754,44
476059750,4478,5509,0,0,0
476059958,3963,5723,0,0,0
477059000,150645,497895,1175,1753,4
477059166,381069,422903,0,0,0
477059208,371773,1152126,20996,12063,998
477059708,9218,16043,46,197,2
478058958,553949,2069591,4549,5950,22
478059083,971990,3631389,8496,9370,50
478059208,113602,171449,0,0,0
478059375,110250,348074,4042,2156,350
479058916,92620,306514,4990,1554,296
479058958,248592,910734,1802,3130,9
479059041,372374,988267,1598,2250,25
479059375,52129,141442,194,699,3
479059500,51062,141549,171,368,3
479059750,49833,134929,246,405,0
480059000,299491,751957,1546,1567,17
480059125,596684,2220950,5652,6111,28
480059500,684619,2547809,6062,6703,23
480059583,299556,940260,22154,3102,334
480060166,463974,1372804,1507,4708,10
480060291,200046,487806,571,2175,10
480060583,221691,493104,1213,4721,179
480060625,476976,1242014,2761,6628,212
481058875,642426,2052040,43007,7200,1044
481058958,161305,528727,9261,1995,385
481059125,32442,27585,0,0,0
481059541,110200,276706,426,2727,148
481059875,109741,270274,416,2775,197
481059958,29953,58557,114,800,18
482058875,515243,1921853,4554,5328,19
482058958,361866,1270954,2433,3811,22
483059041,252055,631678,24019,1882,316
483059166,412096,997917,2193,2250,15
483059333,618226,1155301,1667,1896,15
483059500,408070,442295,0,0,0
483059958,419416,1010221,1055,4379,13
483060083,300803,680105,1177,6434,482
483060166,267889,745450,991,3005,6
484059166,594267,2044341,31932,6290,1816
484059375,508175,1307481,2538,2786,11
484059500,503971,1508391,39598,4618,940
484059666,375687,1175821,33243,5921,501
484060041,523186,1411671,1893,4191,18
484060291,379259,815308,17540,6586,399
484060416,503569,1252675,2314,10756,879
485059000,172699,632291,1518,1991,10
485059083,417303,479808,0,0,0
485059250,122476,410147,7942,1826,235
485059416,44304,114492,2283,673,9
485059750,23046,26162,2104,0,0
485059833,28860,58946,134,864,112
486058958,769188,2326693,4839,4640,36
486059000,301447,971697,14280,3807,708
486059041,12758,25715,22,354,0
487059166,495458,1735210,3853,5289,24
487059208,682451,2251641,48539,7696,1759
487059291,505210,1201603,2072,2191,18
487059458,1564950,5841706,14501,14581,57
487060208,321632,862505,1122,3204,9
487060250,323643,804208,1372,7160,717
487060291,325542,975164,1623,3208,11
487060333,326429,973258,1494,2884,9
488059000,257746,871267,13234,3304,755
488059041,427275,1387089,20995,5270,1145
488059083,152228,477374,6632,2245,418
488059166,758063,2478698,36456,7350,2133
488059541,169547,457765,754,3730,152
488059666,186256,551602,766,1515,5
489059041,105835,120962,0,0,0
489059208,728288,2636995,9774,8719,147
489059458,102115,90274,0,0,0
489059666,523183,1784882,26866,6629,1086
489060166,87041,160616,120,1178,0
490059000,1257793,4101733,69906,12039,2791
490059375,1259233,4288946,10610,8520,58
490059500,857675,2753746,5417,6841,31
490059666,857501,3009351,49445,10999,1335
490060166,605182,1762676,2292,5581,22
490060416,863454,2598925,4117,7386,21
490060458,584337,1452943,2586,11609,1281
490060500,882678,2601792,3641,7592,35
491058916,2088791,6968784,104095,21380,4413
491058958,420066,1312402,18723,3908,1079
491059000,468284,1260374,33789,4221,397
491059291,469519,752273,0,0,0
491059833,783647,2083853,2696,6344,29
491059916,315691,809583,1097,2820,6
491060125,339015,769427,1241,6759,641
491060375,779046,1644492,18856,14453,1020
492058875,326782,756993,1007,1382,10
492058958,322512,1096168,2425,3532,12
492059000,176641,605043,1449,1722,6
492059041,702564,2491761,11520,8193,158
493058958,1936523,6311344,102518,17128,4528
493059083,1985171,5876508,12340,14197,69
493059166,1768924,6217953,99829,22825,3931
493060250,1206711,3682526,5847,9545,47
493060291,1203797,3080266,4823,25275,2086
493060833,1209139,2856058,20038,21462,1609
494059208,591868,2015736,32511,7045,1795
494059375,368361,1186735,18436,4336,840
494059500,483190,1680752,24272,6733,961
494059750,595862,1810761,3970,4372,21
494060083,253973,617417,1042,5561,437
495058916,1059854,3760900,8162,10183,23
495058958,1350013,3963525,7506,8955,44
495059125,935621,2899971,37065,10147,477
495059250,47641,45456,0,0,0
495059708,40107,70251,328,1035,102
495059833,643496,1950924,2603,5393,16
496059000,1282105,4774208,11449,12201,44
496059166,1554777,5601693,60236,17405,1264
496059208,1315606,4560096,11345,10647,67
496059500,3297,5914,0,0,0
497059000,647848,2185693,36112,8116,1653
497059041,650937,1744330,3443,4290,27
497059125,69001,228428,416,1019,1
497059166,385692,1248299,16801,4345,1041
498059000,191138,640248,1417,2189,8
498059083,596881,2010117,46173,7329,793
498059125,601721,1603375,2699,3422,13
498059291,190087,236962,0,0,0
498059750,123029,147910,9292,965,46
498059833,181182,488260,592,1823,5
499059000,1163472,3937275,8660,10851,54
499059166,1165675,3988705,9517,9277,60
499059208,890819,3311873,8938,9921,30
499059333,62266,180967,294,1096,4
499059750,39872,90046,242,1192,19
499059875,39423,84126,171,1052,100
500059125,1587360,5535433,89134,18967,3263
500059166,1725045,5433853,93894,17850,3670
500059291,2988335,10701761,112403,33930,4127
500060041,1089987,2791346,17222,22597,1672
500060208,1110637,3001992,3600,9572,31
500060458,1201027,2930993,3799,24932,2213
500060583,1359874,3346798,5184,27362,1926
501059083,846581,2837547,41731,9151,2502
501059125,591232,2199300,5141,5599,24
501059208,684347,2303629,34370,7173,1987
501059250,1004229,2988345,6375,6804,39
502059083,2122872,7509776,19769,17679,97
502059166,160248,577805,1158,1828,4
502059208,19633,52609,121,402,0
502059500,165103,215799,0,0,0
502059916,105443,208736,443,2103,164
502060083,105107,257118,577,2512,217
502060166,138718,334303,393,1692,3
503058916,136387,167147,27,66,3
503058958,131819,379457,6279,1873,332
503059083,133479,382296,4570,1967,101
503059250,125004,248254,37,85,20
503060000,107194,234548,210,1476,1
503060083,79774,41435,404,585,31
503060250,86992,170146,584,1902,163
504058833,1168829,3661396,7427,8444,37
504058916,78907,258063,4898,1508,136
504058958,108753,391626,719,1676,3
504059166,78245,203366,45,93,18
504059458,45899,111884,93,1053,8
504063083,66915,133641,85,500,3
505059125,627101,2048775,46345,6635,1471
505059416,331327,683267,1211,1314,4
505059833,299065,503636,18323,1836,173
505060041,720097,2644427,7161,7267,34
505060416,204067,608243,901,1726,4
505060708,204863,448805,883,4081,343
505060750,214199,556855,844,2064,6
506058916,20718,62898,1397,661,8
506059041,1904506,5971480,12598,14440,63
506059083,204395,693093,11071,3184,676
506059125,88305,274186,4180,1388,230
507059041,1074297,3531736,49965,10376,2987
507059125,4401,5359,0,0,0
507059166,921524,3441093,7910,8920,29
507059250,7081,9840,0,0,0
507060000,10313,11120,3,10,0
508058958,1225512,4578863,11306,10995,52
508059041,222915,813255,2095,2220,7
508059166,1688437,6015235,50741,16533,670
508059541,145127,317094,514,3141,276
508059708,224166,272833,0,0,0
508060041,167011,389874,751,3700,221
509058916,657156,2205612,32358,6353,1304
509059041,254108,882677,2100,2805,17
509059083,401252,1036143,1893,2244,18
509059125,396561,1299261,30519,4562,623
510059291,293501,395182,115,346,8
510059416,100085,308748,5143,1669,105
510059708,223522,230572,0,0,0
510059875,134311,111178,0,0,0
510060416,57765,96934,229,1235,96
510060458,59955,156362,171,1109,0
510060500,62911,107260,55,1006,0
511059291,158946,371688,537,1607,4
511059333,214994,290759,0,0,0
511059416,616751,2270354,5778,6076,24
511059458,215352,723795,1747,2422,11
511059666,1430618,4710133,62498,15040,2127
512058833,521786,1537959,36787,5186,762
512058916,523023,1526883,2609,3623,31
512059041,2986996,10197285,28818,27278,410
512059083,388887,1296933,4684,5662,73
512059458,352545,872295,1468,8360,653
512059625,351566,859646,1440,7458,523
513058958,327545,1154561,17551,3814,740
513059083,635488,2117309,30161,6851,1212
513059166,487255,1814827,4268,4631,21
514059000,375684,896305,1405,1441,6
514059208,880257,2331238,4073,4813,15
514059291,373868,1366735,3878,3513,14
514059875,316473,956968,1187,2671,9
514060125,272035,767337,1082,5799,264
514060333,252282,691313,966,5700,374
514060416,469595,1640454,4208,4377,11
514060583,318415,780986,1833,4916,133
515059166,993405,3143744,7473,6094,50
515059250,2988324,10036374,43392,26275,553
515059375,18202,30021,590,512,37
515059500,1175774,3815915,51453,12673,1318
515059750,14019,23125,62,283,73
516058875,116761,369515,5881,1794,344
516059000,296431,1029196,2245,3287,11
516059083,120586,161320,0,0,0
516059125,454948,1202663,2517,2626,17
517059083,184797,344464,423,651,0
517059250,312864,1159871,2219,3667,20
517059541,317225,727032,1545,1486,6
517059708,192341,637676,1282,2297,9
517060125,234251,655850,896,2207,4
517060291,144849,423046,769,1003,4
517060458,230239,639971,791,4998,419
518058958,25878,36615,0,0,0
518059000,2027781,6513656,13680,16458,89
518059083,2028058,6796214,88831,20822,3420
518059166,24874,63848,88,680,0
518059750,10618,17373,22,148,0
518059791,58176,128522,291,1476,117
519059041,893121,2651778,39555,8744,1836
519059125,894458,2574093,4758,5675,32
519059250,2988931,10563648,40743,24431,453
519059750,629620,1562688,2749,14277,1281
519059958,880300,2171577,3375,19352,1205
519060000,298704,954095,13512,3509,529
519060083,610040,1512111,2205,12951,1109
520059041,268511,995803,2301,3446,13
520059125,131964,470204,1037,1606,6
520059166,181208,571730,1498,2927,30
521059000,1076602,3420864,47714,17514,2656
521059125,1222472,4538715,11998,10230,41
521059458,1223563,3239755,5484,6775,30
521059583,842368,2929833,5276,8293,34
521060250,573418,1713391,2288,5035,24
521060375,887843,2656507,3919,8244,35
521060500,207676,620153,875,2170,8
521060625,909032,2170295,2991,18720,1165
522058916,1018678,3458666,8106,8196,47
522058958,812850,2580080,37861,8885,2185
522059125,925873,3002500,44307,10261,2428
522059291,925075,2365382,4177,4562,21
