TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
496072208,30181,42791,0,0,0
496072250,30043,65225,949,827,84
496072708,13151,14508,282,318,33
496072916,28673,44420,130,500,27
496074125,1996,3931,0,0,0
497072208,15884,43677,83,247,0
497072291,1324761,4307618,62734,10473,3474
497072458,17416,22992,0,0,0
497072583,372621,1244660,16555,3521,805
497072916,20408,36582,54,407,8
497073041,4276,5232,0,0,0
498072458,508526,1449681,55337,13532,382
498072750,532001,1663625,34445,4772,835
498073416,118645,291767,507,1907,223
498073625,641768,2185628,33293,8104,1371
498073708,266390,507497,16958,2373,236
498073833,312161,1050247,12885,3266,849
499072208,330132,1144836,15892,3306,764
499072333,154197,515419,7163,1476,409
499072375,28587,36195,0,0,0
499072416,25440,85940,1653,621,9
500072208,1293971,4185911,101679,20622,2904
500072291,274560,929760,11994,2381,469
500072375,649750,2192485,27667,5193,1982
500072416,1036450,3414291,56640,8828,2151
501072208,1316660,3775715,89165,20610,2304
501072250,116287,347288,5305,1234,205
501072291,30211,77887,2156,656,99
501072375,144467,170757,0,0,0
501073041,78787,144854,251,1140,185
502072166,339367,919781,41926,13888,269
502072250,161447,554442,7826,1636,345
502072291,110531,363361,5007,1408,298
503072166,141925,209273,0,0,0
503072291,568526,1884043,20703,5095,1535
503072500,1338144,4403746,98195,19815,3000
503072625,139686,452414,7938,4428,250
503072958,362767,833627,1618,4727,780
504072166,511401,1721742,23402,3698,1461
504072208,383314,1306447,16359,3238,849
504072583,407464,1272539,62186,12954,491
505072208,577351,1969368,22908,5517,1654
505072500,778460,2591699,36710,11197,2138
505072958,398369,932158,17142,3992,414
505073041,448488,1403452,31516,3782,669
505073083,337819,951287,498,3451,872
506072166,233478,574286,37484,12805,117
506072333,18406,50342,96,458,8
506072416,6793,9925,0,0,0
506072458,227874,803814,10750,1852,520
507072166,145340,467932,6636,1514,418
507072208,2875,5199,0,0,0
507072333,2784,5426,0,0,0
507072375,295405,362084,5678,2272,4
508072208,387720,1272066,14276,3520,1158
508072291,236106,779645,10193,2294,431
508072458,142179,492300,5941,1591,344
508072583,559286,1865431,24859,4409,1707
508073000,32914,84386,49,580,1
508073208,266761,739304,613,2743,556
509072125,321969,552720,35469,12306,62
509072166,172943,565786,6877,1727,321
509072250,157260,421902,19029,1263,176
509072583,125129,325594,359,1650,243
510072083,73620,212547,54,107,23
510072166,376317,937560,40993,13148,241
510072250,191222,326772,19224,5927,8
510072375,182933,628041,8627,2051,394
510072666,115269,308426,461,1522,214
510072791,113868,309711,311,1575,150
511072166,169639,540520,7121,1661,517
511072333,234479,764092,8754,2368,261
511072500,341694,530707,35343,13023,52
511072666,277570,694269,38556,13010,153
511073166,138528,344424,460,1770,334
512072125,442885,1466091,19164,4128,1304
512072250,863189,2909576,36293,7589,2542
512072291,868122,2804002,82758,19068,1669
513072166,62224,214982,2882,571,117
513072250,63826,192576,41,88,19
513072541,183566,258731,0,0,0
513072791,257061,739851,38457,12784,177
513073125,137308,317649,525,1842,355
513073458,38624,89016,166,733,16
513073541,726111,1835451,18378,6612,784
514072208,511423,1457680,62827,13823,498
514072250,610946,1919215,38772,5420,1113
514072291,287587,803481,24853,1931,302
514073208,22027,51644,8,243,3
515072250,610171,1522700,44597,14165,450
515072291,467525,1564715,17624,4003,1270
515072375,596498,1934552,24273,4822,1731
515072500,831356,2487073,77692,16464,1134
515073250,199471,549439,455,2469,307
515073416,148702,357753,396,1757,373
516072208,27493,79248,1133,655,58
516072291,28827,76166,1107,747,112
516072333,165004,579947,7816,1865,341
516072416,33532,50109,0,0,0
517072250,30273,87566,272,251,94
517072291,178121,216789,5634,2127,5
517072583,136016,131337,0,0,0
517073041,64111,135693,343,1007,67
517073208,101483,243647,446,1283,243
518072166,99332,99469,0,0,0
